topic_id,0,1,2,3,4,5,6,7,8,9
13,"('banking', 0.4581092)","('bank', 0.4218949)","('finance', 0.33742547)","('liquidity', 0.31582636)","('macroprudential', 0.313881)","('macroeconomic', 0.28281707)","('monetary', 0.27046207)","('portfolio', 0.25383648)","('reserve', 0.24805252)","('mortgage', 0.24274506)"
14,"('parliament', 0.41782075)","('parliamentary', 0.4074535)","('councillor', 0.36938924)","('referendum', 0.31948507)","('polling', 0.31481546)","('westminster', 0.29289067)","('voter', 0.29079688)","('electoral', 0.2661851)","('politician', 0.26586756)","('vote', 0.2542024)"
15,"('neighbourhood', 0.40788168)","('street', 0.3844443)","('housing', 0.38165018)","('urban', 0.35728252)","('leeds', 0.34041065)","('town', 0.32331976)","('millington', 0.3042165)","('london', 0.3028903)","('city', 0.30129832)","('district', 0.27781296)"
16,"('cycling', 0.4661687)","('cyclist', 0.43673468)","('transport', 0.35786256)","('mobility', 0.3470415)","('traffic', 0.32415953)","('bike', 0.30331942)","('road', 0.29653347)","('motorcycle', 0.28724724)","('infrastructure', 0.28419548)","('taxi', 0.27768064)"
17,"('prison', 0.4495372)","('prisoner', 0.44034347)","('rehabilitative', 0.41752106)","('parole', 0.4111288)","('probation', 0.40214437)","('rehabilitation', 0.32416135)","('detention', 0.31304252)","('offender', 0.30041397)","('criminal', 0.23967928)","('officer', 0.23758048)"
18,"('migrant', 0.525948)","('refugee', 0.4677351)","('migration', 0.39097333)","('immigrant', 0.38476574)","('immigration', 0.37938637)","('asylum', 0.291912)","('seeker', 0.25987178)","('brexit', 0.22615772)","('scottish', 0.22516127)","('inclusive', 0.21079704)"
19,"('surveillance', 0.34952325)","('accountability', 0.29960668)","('oversight', 0.29123247)","('legislation', 0.28939936)","('police', 0.28437886)","('security', 0.27459887)","('governance', 0.24479252)","('operation', 0.23985001)","('military', 0.23269194)","('regulation', 0.22391105)"
20,"('taxation', 0.40199512)","('tax', 0.37550575)","('fiscal', 0.3333549)","('taxpayer', 0.32900846)","('parliament', 0.2968127)","('income', 0.28680432)","('belgian', 0.24885324)","('federal', 0.2454123)","('reform', 0.24401304)","('audit', 0.23699747)"
21,"('gender', 0.3190067)","('female', 0.31409842)","('woman', 0.313456)","('recruitment', 0.3089223)","('underrepresentation', 0.2677272)","('discrimination', 0.25614828)","('leadership', 0.24871223)","('transgender', 0.23972917)","('senior', 0.23970692)","('diverse', 0.23686)"
22,"('nutrition', 0.40340763)","('meal', 0.37869704)","('food', 0.37122905)","('hunger', 0.34596142)","('agriculture', 0.34091765)","('vegetable', 0.3103488)","('meat', 0.30703637)","('diet', 0.28450108)","('consumer', 0.27641743)","('chicken', 0.2753029)"
23,"('islamophobia', 0.5990922)","('islamophobic', 0.5684179)","('muslimness', 0.48127133)","('muslim', 0.44038415)","('jihadist', 0.42345288)","('extremism', 0.39149046)","('mosque', 0.37607628)","('racism', 0.35699874)","('hatred', 0.34636158)","('extremist', 0.3448338)"
24,"('pensioner', 0.44160908)","('pension', 0.43639868)","('retirement', 0.35666156)","('portfolio', 0.28853306)","('annuity', 0.2784456)","('investment', 0.26683018)","('investor', 0.25207806)","('trustee', 0.23346022)","('prudential', 0.20573658)","('finance', 0.20512173)"
25,"('scottish', 0.41617608)","('scotland', 0.37348866)","('parliament', 0.31242597)","('glasgow', 0.29901236)","('referendum', 0.27441466)","('empowerment', 0.26328748)","('advisory', 0.25793305)","('legislation', 0.25430214)","('participatory', 0.25287297)","('governance', 0.24388714)"
26,"('abortion', 0.4449591)","('surrogate', 0.36941603)","('legislation', 0.34644857)","('reform', 0.28754953)","('surrogacy', 0.28057742)","('parliamentary', 0.2800492)","('consultation', 0.26459426)","('solicitor', 0.24344015)","('reproductive', 0.2413784)","('decriminalisation', 0.2399093)"
27,"('renewable', 0.40275422)","('demand', 0.35354593)","('electricity', 0.31825048)","('tariff', 0.30452833)","('regulatory', 0.2753729)","('regulation', 0.2740677)","('consumer', 0.2680993)","('energy', 0.2604801)","('carbon', 0.25806838)","('industrial', 0.24514525)"
28,"('ict', 0.27469707)","('auditor', 0.27410403)","('capability', 0.2620157)","('evaluation', 0.2560802)","('audit', 0.24014106)","('cpca', 0.23415862)","('resource', 0.22209382)","('capacity', 0.2151106)","('department', 0.20745274)","('secretariat', 0.20371386)"
29,"('slavery', 0.4335673)","('labour', 0.2402605)","('compliant', 0.22417846)","('balch', 0.21551317)","('procurement', 0.21274439)","('compliance', 0.19763868)","('exploitation', 0.19131133)","('agency', 0.18943796)","('bale', 0.17464314)","('enforcement', 0.1514948)"
30,"('disability', 0.51087534)","('impaired', 0.33324116)","('impairment', 0.32933944)","('inclusive', 0.30992883)","('disabled', 0.3015561)","('accessibility', 0.27569497)","('apprenticeship', 0.26198253)","('accessible', 0.24910137)","('voluntary', 0.2160419)","('inclusion', 0.19978629)"
31,"('constabulary', 0.48970032)","('officer', 0.41988844)","('constable', 0.4033322)","('patrol', 0.36888087)","('sergeant', 0.36367998)","('police', 0.35787883)","('recruit', 0.2825808)","('inspector', 0.24161944)","('conduct', 0.24130383)","('commander', 0.23947167)"
