topic_id,0,1,2,3,4,5,6,7,8,9
20,"('manufacturing', 0.37198088)","('pharmaceutical', 0.35662088)","('formulation', 0.3467924)","('microcapsules', 0.31127965)","('industrial', 0.30093893)","('polymer', 0.2768433)","('microneedle', 0.27351916)","('microneedles', 0.26295367)","('processing', 0.2344074)","('substrate', 0.21827446)"
21,"('reactor', 0.43689793)","('nuclear', 0.39482182)","('plutonium', 0.3118315)","('neutron', 0.29010656)","('radioactive', 0.27425507)","('boiler', 0.27153674)","('chernobyl', 0.25575933)","('isotope', 0.24572755)","('radioactivity', 0.22556165)","('radionuclides', 0.22294188)"
22,"('stroke', 0.42561492)","('rehabilitation', 0.32645762)","('disability', 0.2864769)","('telemedicine', 0.24927104)","('clinical', 0.23449539)","('neurological', 0.23086745)","('hospital', 0.22733015)","('healthcare', 0.22583824)","('recovery', 0.21092358)","('impairment', 0.20515028)"
23,"('diabetes', 0.45740741)","('insulin', 0.3997754)","('prediabetes', 0.38250223)","('diabetic', 0.382347)","('glucose', 0.29047602)","('pancreas', 0.2313052)","('obesity', 0.19860533)","('islet', 0.1980078)","('systematic', 0.18190986)","('prevalence', 0.18082711)"
24,"('antibody', 0.50665563)","('peptide', 0.34398466)","('protein', 0.3074234)","('epitope', 0.2865914)","('immune', 0.25994825)","('ligand', 0.23825498)","('monoclonal', 0.23616144)","('receptor', 0.23472665)","('genome', 0.22476389)","('cell', 0.22396867)"
25,"('ambulance', 0.42209798)","('paramedic', 0.368164)","('hospital', 0.35993102)","('healthcare', 0.31689432)","('medical', 0.27975786)","('carers', 0.27824533)","('cps', 0.25628325)","('emergency', 0.25623986)","('mortality', 0.24664542)","('consultation', 0.24616438)"
26,"('vision', 0.3953337)","('recognition', 0.38561618)","('camera', 0.37405267)","('visual', 0.3512727)","('surveillance', 0.34507966)","('detection', 0.33292133)","('cnn', 0.33028972)","('feature', 0.3299039)","('cctv', 0.32090646)","('segmentation', 0.31505913)"
27,"('qubits', 0.56468713)","('qubit', 0.52581185)","('quantum', 0.4891457)","('photonics', 0.35263908)","('semiconductor', 0.35247123)","('silicon', 0.30109024)","('photonic', 0.29346478)","('qcd', 0.27845252)","('gaas', 0.27486134)","('microchip', 0.2604326)"
28,"('pharmacy', 0.37543708)","('medication', 0.32049143)","('pharmacist', 0.31738755)","('medicine', 0.3093874)","('clinical', 0.28974104)","('cochrane', 0.2887515)","('prescribers', 0.25795475)","('healthcare', 0.2558125)","('medical', 0.249302)","('hospital', 0.24270177)"
29,"('exoplanets', 0.59062433)","('exoplanet', 0.5386816)","('planetary', 0.5085206)","('planet', 0.4499272)","('astronomy', 0.41916287)","('jupiter', 0.40947676)","('astronomical', 0.38716525)","('galactic', 0.37124413)","('astrophysics', 0.35225335)","('solar', 0.34428686)"
30,"('transplantation', 0.4650179)","('transplant', 0.43096438)","('donor', 0.41239882)","('transfusion', 0.3358292)","('organ', 0.3154192)","('donation', 0.28841448)","('graft', 0.28356528)","('donate', 0.27402055)","('kidney', 0.26081318)","('perfusion', 0.25137627)"
31,"('railway', 0.49024308)","('rail', 0.4560479)","('train', 0.4037574)","('track', 0.29257607)","('vehicle', 0.26250875)","('freight', 0.2575285)","('transport', 0.2572862)","('logistics', 0.24668285)","('road', 0.2441074)","('passenger', 0.24369112)"
32,"('dementia', 0.56722)","('alzheimer', 0.44779587)","('caregiver', 0.34878615)","('carers', 0.32262403)","('carer', 0.28480867)","('care', 0.26984787)","('cognitive', 0.2566504)","('health', 0.24887142)","('healthcare', 0.219873)","('hospital', 0.20763996)"
33,"('heroin', 0.3437281)","('drug', 0.32307953)","('alcohol', 0.30696678)","('addiction', 0.30392963)","('overdose', 0.29524058)","('cannabis', 0.28779978)","('prevalence', 0.2711566)","('addictive', 0.26682514)","('opioid', 0.26324016)","('cocaine', 0.25737724)"
34,"('asthma', 0.45483285)","('asthmatic', 0.41869402)","('inhaler', 0.4045936)","('inhale', 0.3708107)","('respiratory', 0.3653943)","('copd', 0.3301205)","('pulmonary', 0.32114515)","('lung', 0.32054025)","('emphysema', 0.293352)","('airway', 0.28264517)"
35,"('ebola', 0.52981484)","('epidemic', 0.44427985)","('pandemic', 0.4346952)","('outbreak', 0.42016783)","('vaccination', 0.39531082)","('infectious', 0.3873682)","('influenza', 0.37951642)","('epidemiological', 0.37530777)","('covid', 0.37309933)","('flu', 0.3461362)"
36,"('vaccine', 0.50371575)","('vaccination', 0.47910225)","('vaccinate', 0.41921258)","('immunisation', 0.4122695)","('pneumococcal', 0.37421033)","('pneumonia', 0.3553567)","('meningococcal', 0.28974372)","('influenza', 0.28907776)","('hpv', 0.27637893)","('pcv', 0.27614802)"
37,"('child', 0.33552754)","('childhood', 0.32802156)","('paediatric', 0.32608464)","('developmental', 0.32235926)","('impairment', 0.30411956)","('disability', 0.29495284)","('questionnaire', 0.28894806)","('parent', 0.2742525)","('infant', 0.26433325)","('autism', 0.2507127)"
38,"('biomass', 0.4413249)","('biogas', 0.4263193)","('biodegradable', 0.3773421)","('bioenergy', 0.35204682)","('biodegradability', 0.35131663)","('wastewater', 0.33186275)","('cellulose', 0.32573116)","('waste', 0.29887062)","('produce', 0.2713855)","('organic', 0.265016)"
39,"('analgesic', 0.40939736)","('analgesia', 0.36195254)","('pain', 0.34809318)","('osteoarthritis', 0.34205797)","('chronic', 0.29849353)","('osteopathic', 0.29770958)","('chiropractic', 0.2838279)","('physiotherapy', 0.28031093)","('osteopath', 0.2541172)","('questionnaire', 0.25312123)"
40,"('prostate', 0.41876245)","('chemotherapy', 0.22319366)","('radiotherapy', 0.21673976)","('metastasis', 0.2066938)","('cancer', 0.2008771)","('androgen', 0.19873676)","('clinical', 0.1936101)","('metastatic', 0.185011)","('men', 0.17220327)","('tumour', 0.16801761)"
41,"('osteoporotic', 0.34671938)","('osteoporosis', 0.34110746)","('fracture', 0.32428944)","('bone', 0.26376033)","('implant', 0.23559478)","('hip', 0.23519799)","('orthopaedic', 0.21747681)","('musculoskeletal', 0.20344271)","('knee', 0.19361371)","('medical', 0.18898171)"
42,"('laser', 0.50764745)","('optical', 0.45253003)","('photonics', 0.36444294)","('photonic', 0.32658827)","('optic', 0.2905205)","('photon', 0.2745285)","('wavelength', 0.27032396)","('fabrication', 0.26636994)","('metamaterials', 0.26434863)","('semiconductor', 0.25447926)"
43,"('toxicity', 0.40554303)","('toxicant', 0.35896498)","('contamination', 0.32448304)","('toxic', 0.30556995)","('pesticide', 0.30317897)","('chemical', 0.295028)","('regulatory', 0.29160362)","('spectrometry', 0.2911144)","('contaminant', 0.29048204)","('arsenic', 0.27036065)"
44,"('cancer', 0.336412)","('mutation', 0.2886447)","('kinase', 0.276553)","('brca', 0.27098012)","('parp', 0.27067822)","('gene', 0.26978737)","('inhibitor', 0.2538369)","('tumour', 0.2515523)","('mutant', 0.2388773)","('dna', 0.23836711)"
45,"('antimicrobial', 0.47253957)","('antibiotic', 0.47011447)","('microbiology', 0.42917752)","('bacterial', 0.39789027)","('microbial', 0.3916962)","('pathogen', 0.38338158)","('bacteria', 0.37088913)","('infection', 0.36454877)","('biofilm', 0.3583402)","('mycobacterial', 0.31674784)"
46,"('chemotherapy', 0.37951598)","('immunotherapy', 0.34046978)","('malignancy', 0.3350817)","('cancer', 0.3129056)","('leukaemia', 0.27714145)","('cell', 0.2671938)","('tumour', 0.26671284)","('malignant', 0.26432136)","('lymphoma', 0.26194218)","('antibody', 0.24575555)"
47,"('telescope', 0.41909802)","('astronomical', 0.41410887)","('astronomy', 0.41357926)","('observatory', 0.38849255)","('instrumentation', 0.28052002)","('ghz', 0.27783948)","('cosmology', 0.26736665)","('radio', 0.263271)","('cosmic', 0.26011014)","('galaxy', 0.2598911)"
48,"('hiv', 0.53315306)","('hivst', 0.47487235)","('antiretroviral', 0.44741362)","('condom', 0.30926096)","('clinical', 0.23350123)","('prevalence', 0.2286381)","('infect', 0.21455708)","('covid', 0.21213892)","('malawi', 0.19730204)","('dapivirine', 0.19548829)"
49,"('groundwater', 0.4960733)","('catchment', 0.432884)","('pollution', 0.37649828)","('wetland', 0.35996076)","('aquatic', 0.35950786)","('sediment', 0.3509766)","('watershed', 0.34311515)","('basin', 0.33800918)","('river', 0.3358953)","('filter', 0.32794914)"
50,"('educational', 0.35907072)","('student', 0.3527199)","('classroom', 0.33875877)","('tutor', 0.33281493)","('pedagogical', 0.33198035)","('learner', 0.26514047)","('teach', 0.25886178)","('cognitive', 0.25846878)","('usability', 0.2491095)","('interactive', 0.24629813)"
51,"('toothpaste', 0.44748628)","('dental', 0.44375885)","('dentine', 0.39673024)","('dentist', 0.3639186)","('brushing', 0.35856986)","('teeth', 0.3567729)","('tooth', 0.34113085)","('fluoridation', 0.34005916)","('toothbrushing', 0.3355922)","('fluoride', 0.33279482)"
52,"('audio', 0.49237236)","('acoustic', 0.45151836)","('loudspeaker', 0.44380048)","('microphone', 0.41433966)","('sound', 0.3603603)","('speaker', 0.3590377)","('headphone', 0.3147888)","('instrument', 0.31013483)","('listener', 0.29726666)","('music', 0.2809635)"
53,"('dermatology', 0.37033603)","('clinical', 0.31937042)","('clinician', 0.30349618)","('bandage', 0.28417516)","('medical', 0.2779236)","('prevalence', 0.27061218)","('biologics', 0.25983614)","('psoriasis', 0.2546766)","('skin', 0.24936464)","('eczema', 0.24778195)"
54,"('malaria', 0.53613716)","('malarial', 0.49394888)","('mosquito', 0.42249668)","('insecticide', 0.35548782)","('antimalarial', 0.3459707)","('parasite', 0.3183214)","('dengue', 0.3036415)","('faso', 0.30012995)","('burkina', 0.28999785)","('saharan', 0.28908935)"
55,"('nursing', 0.52166986)","('nurse', 0.4497788)","('midwifery', 0.4245482)","('inpatient', 0.29498821)","('clinical', 0.27412906)","('hospital', 0.2718753)","('patient', 0.26207185)","('healthcare', 0.24490836)","('workforce', 0.23698613)","('nmc', 0.23615287)"
56,"('peatlands', 0.5050913)","('peatland', 0.45397168)","('peat', 0.4469036)","('biomass', 0.4324326)","('ecosystem', 0.40341687)","('ecological', 0.37668225)","('forest', 0.34662095)","('biodiversity', 0.34464133)","('greenhouse', 0.33630484)","('soil', 0.32455897)"
57,"('health', 0.3774939)","('disability', 0.36740723)","('healthcare', 0.36364752)","('welfare', 0.33106187)","('qualitative', 0.28953966)","('housing', 0.258936)","('poverty', 0.24057838)","('wellbeing', 0.23817235)","('workforce', 0.1994366)","('household', 0.19667372)"
58,"('catalyst', 0.49598497)","('catalytic', 0.46652886)","('catalysis', 0.40689528)","('synthesis', 0.34840316)","('polymerisation', 0.30224386)","('polyols', 0.27302843)","('commercially', 0.2622252)","('manufacturing', 0.25909656)","('preparation', 0.25825804)","('acetylene', 0.25715798)"
