topic_id,0,1,2,3,4,5,6,7,8,9
16,"('ecology', 0.53439766)","('fishery', 0.5268811)","('ecosystem', 0.5241027)","('ecological', 0.50877774)","('marine', 0.49870035)","('reef', 0.4891192)","('sea', 0.4516346)","('biodiversity', 0.44860047)","('coastal', 0.4380089)","('habitat', 0.43784434)"
17,"('constabulary', 0.6355176)","('police', 0.56684744)","('officer', 0.52499676)","('enforcement', 0.40097573)","('criminal', 0.38909626)","('investigative', 0.36449176)","('criminalisation', 0.3640751)","('crime', 0.34370476)","('forensic', 0.34240252)","('conduct', 0.3381664)"
18,"('safety', 0.5572741)","('firefighter', 0.46732083)","('risk', 0.46037894)","('disaster', 0.45375663)","('safer', 0.4461236)","('fire', 0.4310608)","('casualty', 0.42343163)","('emergency', 0.41874957)","('security', 0.4069286)","('resilience', 0.4001588)"
19,"('gender', 0.53559726)","('gendermag', 0.49580917)","('empowerment', 0.47576347)","('recruitment', 0.3926674)","('female', 0.3788091)","('discrimination', 0.37407318)","('workforce', 0.36808193)","('equality', 0.3542825)","('ngo', 0.34788418)","('diversity', 0.34544584)"
20,"('pharmaceutical', 0.59318554)","('pharm', 0.5293165)","('pharma', 0.5274764)","('biotech', 0.52203953)","('software', 0.492727)","('biopharmaceutical', 0.4672413)","('biotechnology', 0.46343112)","('biomedica', 0.39764076)","('application', 0.39597118)","('drug', 0.39427927)"
21,"('polling', 0.59498394)","('electoral', 0.5719514)","('election', 0.5477123)","('voter', 0.5290636)","('voting', 0.5053162)","('constituency', 0.50365174)","('referendum', 0.49140716)","('vote', 0.44683176)","('parliamentary', 0.4327043)","('parliament', 0.42916775)"
22,"('theatre', 0.63255584)","('playwright', 0.5698726)","('theatrical', 0.515506)","('shakespeare', 0.5042205)","('shakespearean', 0.49077904)","('dramatist', 0.48119575)","('audience', 0.45299572)","('dramaturgy', 0.44753933)","('performer', 0.40454027)","('playhouse', 0.37120673)"
23,"('maternity', 0.56583273)","('neonatal', 0.542569)","('obstetrician', 0.5421651)","('breastfeeding', 0.54038936)","('midwifery', 0.53176177)","('maternal', 0.5081644)","('childbirth', 0.49826604)","('postpartum', 0.49658602)","('infant', 0.49643052)","('midwife', 0.4775911)"
24,"('sugar', 0.5145057)","('obesity', 0.4898498)","('nutrition', 0.48104152)","('diet', 0.47860426)","('dietary', 0.43973684)","('diabetes', 0.43660533)","('obese', 0.4135468)","('health', 0.4134034)","('consumption', 0.4083392)","('sugary', 0.39308733)"
25,"('catchment', 0.50116396)","('smartwater', 0.4825484)","('wastewater', 0.4647022)","('environment', 0.43229085)","('environmental', 0.41881418)","('environmentally', 0.40345383)","('sanitation', 0.4030241)","('groundwater', 0.39178237)","('pollution', 0.3875754)","('water', 0.38587344)"
26,"('stroke', 0.5539899)","('rehabilitation', 0.363774)","('clinical', 0.32806262)","('disability', 0.32681167)","('neurological', 0.32648733)","('hospital', 0.29922524)","('clinic', 0.28975916)","('bci', 0.28772098)","('medical', 0.27857915)","('healthcare', 0.271093)"
27,"('dementia', 0.6348219)","('alzheimer', 0.47950828)","('caregiver', 0.33197734)","('carers', 0.3082574)","('care', 0.28238457)","('cognitive', 0.27714735)","('estate', 0.26371008)","('amnesia', 0.2586436)","('health', 0.25654522)","('carer', 0.25470617)"
28,"('childcare', 0.5476022)","('adoption', 0.4933606)","('adopt', 0.45259827)","('parental', 0.4174801)","('parent', 0.41341478)","('unicef', 0.39514458)","('childux', 0.39024115)","('childhood', 0.37922913)","('child', 0.37516242)","('poverty', 0.3700662)"
29,"('science', 0.4527198)","('educational', 0.45087484)","('curriculum', 0.44923037)","('physicist', 0.44738168)","('astronomy', 0.4424845)","('scientist', 0.439033)","('physic', 0.4177792)","('teacher', 0.41640976)","('discovery', 0.40897024)","('scientific', 0.40875465)"
30,"('peacebuilding', 0.6006314)","('peacekeeping', 0.5408954)","('peace', 0.43771172)","('conflict', 0.43421012)","('ngo', 0.42320257)","('diplomacy', 0.40107262)","('humanitarian', 0.39480844)","('reconciliation', 0.39121962)","('unicef', 0.38205627)","('unesco', 0.3512084)"
31,"('eyecare', 0.6619484)","('retinal', 0.55134934)","('ophthalmologist', 0.54197824)","('retinopathy', 0.508507)","('optometrist', 0.5037006)","('blindness', 0.4906979)","('cataract', 0.4871122)","('ocular', 0.4820464)","('eye', 0.47129235)","('ophthalmic', 0.4680143)"
32,"('cardiology', 0.52296495)","('cardiac', 0.49562898)","('cardiovascular', 0.4932528)","('myocardial', 0.43344462)","('coronary', 0.41340905)","('medical', 0.3733061)","('cardiomyopathy', 0.3699726)","('clinical', 0.35973865)","('heart', 0.33616763)","('health', 0.3339995)"
33,"('optical', 0.62028724)","('laser', 0.6200426)","('photonics', 0.50140023)","('optic', 0.42092884)","('manufacturing', 0.42048413)","('infrared', 0.40766698)","('wavelength', 0.38100415)","('manufacture', 0.37201193)","('fibre', 0.36706358)","('reflector', 0.33237785)"
34,"('urbanisation', 0.539465)","('urban', 0.49166268)","('neighbourhood', 0.4682749)","('sustainability', 0.46205187)","('environmental', 0.44466785)","('environment', 0.44107205)","('sustainable', 0.44063598)","('city', 0.41613615)","('nottingham', 0.39648718)","('cityscape', 0.38593554)"
35,"('advertising', 0.46145907)","('organisational', 0.44412982)","('recruitment', 0.4328646)","('agency', 0.4276722)","('marketing', 0.39613587)","('campaign', 0.38719523)","('philanthropy', 0.387189)","('advert', 0.38592017)","('service', 0.38438556)","('charity', 0.3796413)"
36,"('terrorism', 0.60537845)","('extremism', 0.5063863)","('threat', 0.4841354)","('jihadist', 0.44026437)","('islamism', 0.42489457)","('islamic', 0.42074597)","('islam', 0.4050382)","('security', 0.39982784)","('defence', 0.39878732)","('extremist', 0.39204472)"
37,"('banking', 0.5696031)","('eurobank', 0.5427316)","('bank', 0.53600264)","('finance', 0.46021596)","('macroeconomic', 0.40981147)","('monetary', 0.39339387)","('regulatory', 0.3921103)","('liquidity', 0.37656558)","('market', 0.36138344)","('macroprudential', 0.35864732)"
38,"('clergy', 0.62419283)","('church', 0.60760486)","('congregation', 0.5464588)","('parishioner', 0.5396854)","('theological', 0.53855133)","('congregational', 0.5328946)","('pastor', 0.5269058)","('ecumenical', 0.5246256)","('methodist', 0.5203663)","('theology', 0.51794493)"
39,"('tribunal', 0.58014834)","('judicial', 0.56975305)","('judiciary', 0.55128646)","('litigation', 0.51999253)","('court', 0.5110675)","('proceeding', 0.49161363)","('barrister', 0.47721964)","('solicitor', 0.47534513)","('justice', 0.46600395)","('adjudication', 0.45512596)"
40,"('telecommunication', 0.50847745)","('broadband', 0.49190974)","('hardware', 0.4819141)","('modem', 0.46040267)","('networking', 0.45760658)","('protocol', 0.45704)","('provider', 0.45531708)","('iot', 0.44832623)","('telecom', 0.44665834)","('specification', 0.44611767)"
41,"('aeroengine', 0.5325388)","('engine', 0.5087943)","('turbine', 0.50207114)","('aero', 0.47852087)","('aerodynamics', 0.45227212)","('aircraft', 0.43850198)","('aerospace', 0.43000916)","('royce', 0.42633125)","('automotive', 0.42455295)","('aerodynamic', 0.42060995)"
42,"('pollution', 0.5956172)","('aerosol', 0.43715042)","('environmental', 0.41222697)","('pollutant', 0.41197556)","('air', 0.40503794)","('mitigation', 0.3812963)","('health', 0.3698121)","('environment', 0.34867564)","('emission', 0.33626628)","('aviation', 0.32920048)"
43,"('cinema', 0.6168298)","('bafta', 0.5899489)","('filmmaking', 0.56731975)","('film', 0.532469)","('filmmaker', 0.48844132)","('festival', 0.46431106)","('exhibit', 0.42567444)","('documentary', 0.41921467)","('curator', 0.41368866)","('audience', 0.36201644)"
44,"('malaria', 0.5952481)","('mosquito', 0.44433382)","('saharan', 0.377541)","('uganda', 0.3773479)","('burkina', 0.3607988)","('dengue', 0.35419762)","('insecticide', 0.34246206)","('faso', 0.3385608)","('antimalarial', 0.33410734)","('africa', 0.32499206)"
45,"('prison', 0.60894734)","('prisoner', 0.57999825)","('inmate', 0.52731156)","('incarcerate', 0.5250503)","('convict', 0.48572356)","('imprisonment', 0.48101225)","('parole', 0.46964443)","('rehabilitative', 0.45550966)","('detention', 0.4230706)","('probation', 0.40621468)"
46,"('flood', 0.5496216)","('risk', 0.38944668)","('tsunami', 0.33356154)","('environment', 0.3294509)","('mitigation', 0.31880867)","('storm', 0.30534294)","('evacuation', 0.29964608)","('resilience', 0.29718518)","('rainfall', 0.28828815)","('insurance', 0.2781002)"
47,"('cybersecurity', 0.703263)","('cybercrime', 0.54594725)","('cyberattacks', 0.53880334)","('security', 0.49917328)","('cyber', 0.46564627)","('vulnerability', 0.41539273)","('vulnerable', 0.40576568)","('phishing', 0.39205918)","('threat', 0.3910563)","('secure', 0.3905539)"
48,"('drug', 0.5078329)","('heroin', 0.48925278)","('addiction', 0.39880455)","('naloxone', 0.39181742)","('overdose', 0.3893934)","('opioid', 0.38460398)","('substance', 0.36193442)","('decriminalisation', 0.35644796)","('psychoactive', 0.33620054)","('alcohol', 0.32428166)"
49,"('antibiotic', 0.57400453)","('antimicrobial', 0.5678741)","('microbiologist', 0.4842686)","('pathogen', 0.47773698)","('prebiotic', 0.46174085)","('bacterial', 0.44713023)","('prebiotics', 0.4428802)","('infection', 0.4406999)","('bacteria', 0.41552925)","('mrsa', 0.40462065)"
50,"('wage', 0.52674913)","('employability', 0.4539725)","('employment', 0.4537087)","('unemployment', 0.4188379)","('labour', 0.40957826)","('employer', 0.40799493)","('jobseekers', 0.3931206)","('unemployed', 0.3899018)","('worker', 0.3880891)","('pay', 0.38051623)"
51,"('hiv', 0.56080234)","('immunodeficiency', 0.44265074)","('antiretroviral', 0.43479824)","('infect', 0.31366748)","('clinical', 0.29312247)","('risk', 0.2866)","('prophylaxis', 0.28274924)","('incidence', 0.27312857)","('prep', 0.25664008)","('msm', 0.2550817)"
52,"('petroleum', 0.5213354)","('drilling', 0.4483301)","('oil', 0.41886675)","('exploration', 0.41559774)","('exxon', 0.4060633)","('offshore', 0.39667457)","('hydrocarbon', 0.37075984)","('mining', 0.35258842)","('fuel', 0.33074778)","('riskwise', 0.31975406)"
53,"('veterinary', 0.52445906)","('animal', 0.40619445)","('veterinarian', 0.40366268)","('collar', 0.36142176)","('dog', 0.36036557)","('pet', 0.34295934)","('laboratory', 0.3168863)","('feline', 0.30951816)","('reliability', 0.2756257)","('test', 0.2754055)"
54,"('graphene', 0.5382582)","('manufacturing', 0.47620398)","('nanotechnology', 0.45874888)","('manufacture', 0.42363977)","('manufacturer', 0.4202643)","('industrial', 0.38889664)","('patent', 0.3798543)","('company', 0.35854983)","('invention', 0.3565545)","('innovation', 0.34414726)"
55,"('suffrage', 0.58308274)","('suffragette', 0.5694018)","('activism', 0.5057083)","('feminist', 0.47039944)","('activist', 0.46495056)","('commemoration', 0.41644305)","('contemporary', 0.37704366)","('gender', 0.3696568)","('memorialisation', 0.35624558)","('centenary', 0.3514961)"
56,"('diabetes', 0.50292444)","('insulin', 0.46079925)","('diabetic', 0.43844914)","('glucose', 0.347547)","('screening', 0.32138985)","('clinician', 0.31852344)","('hyperglycaemic', 0.30711484)","('healthcare', 0.28476906)","('clinical', 0.26781029)","('subtypes', 0.2619088)"
57,"('nuclear', 0.6568139)","('reactor', 0.5053261)","('radioactive', 0.4864645)","('uranium', 0.485511)","('chernobyl', 0.45971876)","('fukushima', 0.4501843)","('radioactivity', 0.377993)","('radiation', 0.349694)","('radionuclides', 0.34071147)","('facility', 0.32791692)"
58,"('autism', 0.6453301)","('autistic', 0.5625808)","('disability', 0.45348194)","('educational', 0.32469547)","('inclusive', 0.31347266)","('therapist', 0.30250445)","('ability', 0.29394233)","('accessible', 0.2796116)","('organisational', 0.27890748)","('empowerment', 0.27843952)"
59,"('prostate', 0.4847081)","('cancer', 0.3526153)","('clinical', 0.3195555)","('radiotherapy', 0.31793046)","('treatment', 0.29757333)","('malignancy', 0.29684252)","('urology', 0.29253814)","('prognosis', 0.27049902)","('metastasis', 0.2676751)","('healthcare', 0.25809032)"
60,"('pesticide', 0.6554401)","('insecticide', 0.644959)","('pest', 0.5543661)","('fungicide', 0.48392868)","('horticultural', 0.47361374)","('agriculture', 0.44857213)","('insect', 0.44235492)","('cropmonitor', 0.42593282)","('biopesticide', 0.3655277)","('greenpeace', 0.36500436)"
61,"('mathematics', 0.6349292)","('math', 0.5475335)","('mathematician', 0.5405616)","('mathematical', 0.5054393)","('classroom', 0.49582526)","('curriculum', 0.47650325)","('pedagogical', 0.47230303)","('teacher', 0.46359968)","('educational', 0.4606148)","('teach', 0.44357696)"
62,"('suicidality', 0.56961054)","('suicide', 0.51162624)","('distress', 0.35844654)","('harm', 0.34743002)","('charity', 0.32498404)","('health', 0.31160188)","('voluntary', 0.290406)","('self', 0.28171724)","('guideline', 0.28017393)","('prevention', 0.26086995)"
63,"('railway', 0.5680605)","('rail', 0.52448004)","('train', 0.44833916)","('logistics', 0.438509)","('freight', 0.42533433)","('safety', 0.36835164)","('transport', 0.368105)","('passenger', 0.34724903)","('infrastructure', 0.33785248)","('maintenance', 0.3328467)"
64,"('microfinance', 0.58275634)","('lending', 0.56743586)","('loan', 0.51217985)","('lender', 0.5013458)","('finance', 0.49007735)","('banking', 0.4865065)","('borrowing', 0.4494928)","('debt', 0.440366)","('borrower', 0.42097336)","('credit', 0.4156803)"
65,"('copd', 0.5501441)","('inhaler', 0.50329983)","('asthma', 0.49332958)","('asthmatic', 0.48655033)","('inhale', 0.44326642)","('lung', 0.43580753)","('pulmonary', 0.43511024)","('respiratory', 0.39884695)","('inhalation', 0.34875655)","('prescribed', 0.326459)"
66,"('software', 0.5322188)","('apps', 0.5095973)","('developer', 0.49253935)","('compiler', 0.47648302)","('application', 0.46772677)","('program', 0.4608461)","('java', 0.4537148)","('middleware', 0.44201618)","('code', 0.43234777)","('ibm', 0.410982)"
67,"('pain', 0.4948371)","('painkiller', 0.49096608)","('analgesia', 0.47280744)","('health', 0.3800293)","('osteoarthritis', 0.3686294)","('arthritis', 0.36267763)","('healthcare', 0.34234875)","('clinical', 0.32956892)","('disability', 0.32735395)","('patient', 0.3210261)"
68,"('transportation', 0.53905314)","('cycling', 0.50170815)","('mobility', 0.49931338)","('transport', 0.49389398)","('infrastructure', 0.45294875)","('cyclist', 0.4318323)","('road', 0.4143233)","('planning', 0.3974012)","('travel', 0.38942495)","('urban', 0.38505453)"
69,"('irish', 0.53553903)","('ireland', 0.46975383)","('belfast', 0.43507186)","('protestant', 0.38546908)","('loyalist', 0.3779577)","('centenary', 0.34618178)","('contemporary', 0.30627742)","('diaspora', 0.305349)","('portrayal', 0.3051512)","('audience', 0.28497252)"
70,"('dancer', 0.61573017)","('dance', 0.5913959)","('ballet', 0.5085229)","('choreographer', 0.4865711)","('choreographic', 0.38067874)","('physical', 0.3789093)","('movement', 0.36592525)","('health', 0.36022425)","('perform', 0.35581356)","('performer', 0.34594005)"
71,"('lgbtq', 0.7371825)","('lgbt', 0.6967231)","('lgbti', 0.6510723)","('queer', 0.54832655)","('sexuality', 0.4951121)","('transgender', 0.48407635)","('transphobia', 0.4626266)","('queerama', 0.45803282)","('lesbian', 0.44895214)","('bisexual', 0.4302557)"
72,"('engineer', 0.5203949)","('engineering', 0.51297367)","('logistics', 0.48370215)","('organisational', 0.47630984)","('architectural', 0.4634251)","('construction', 0.46001607)","('building', 0.4568585)","('manufacturing', 0.44806468)","('architecture', 0.43626666)","('contractor', 0.43472117)"
73,"('ethical', 0.45944202)","('corruption', 0.43812835)","('cybercrime', 0.437658)","('agency', 0.43572116)","('enforcement', 0.42844895)","('governance', 0.42399418)","('fraud', 0.40214732)","('whistleblower', 0.38931537)","('regulation', 0.37144023)","('law', 0.36490703)"
74,"('camera', 0.52607274)","('vision', 0.46962738)","('software', 0.45788985)","('hardware', 0.45282647)","('recognition', 0.41226497)","('mapping', 0.3993782)","('automate', 0.39931726)","('cctv', 0.39341366)","('surveillance', 0.39262605)","('drone', 0.38499343)"
75,"('housing', 0.62285495)","('residential', 0.52789694)","('dwelling', 0.41993734)","('redevelopment', 0.41891015)","('tenant', 0.40901142)","('homelessness', 0.39370692)","('affordability', 0.39139947)","('house', 0.39071894)","('mortgage', 0.38329875)","('neighbourhood', 0.37422308)"
76,"('literacy', 0.7002051)","('reading', 0.47992477)","('reader', 0.45715445)","('educational', 0.397509)","('comprehension', 0.35105422)","('curriculum', 0.34786612)","('read', 0.34722462)","('teach', 0.34691736)","('dyslexia', 0.33873764)","('metacognitive', 0.33471736)"
77,"('journalism', 0.5601009)","('disinformation', 0.5445286)","('journalist', 0.53839386)","('journalistic', 0.5138829)","('newsgathering', 0.48925)","('propaganda', 0.477709)","('newsroom', 0.44340214)","('news', 0.44231945)","('misinformation', 0.4073006)","('columnist', 0.4048653)"
78,"('tobacco', 0.6057277)","('nicotine', 0.5586067)","('cigarette', 0.5310698)","('smoking', 0.5210125)","('smoker', 0.490243)","('smoke', 0.42232084)","('vaping', 0.41315702)","('health', 0.378146)","('healthcare', 0.33514464)","('legislation', 0.3341416)"
79,"('union', 0.6362256)","('unionised', 0.55982924)","('labour', 0.5002611)","('employment', 0.45238322)","('employer', 0.43350655)","('confederation', 0.43056574)","('bargaining', 0.42585045)","('occupational', 0.3806818)","('collective', 0.37941897)","('grievance', 0.36525813)"
80,"('artistic', 0.45449793)","('breathlessness', 0.44863567)","('artwork', 0.44610062)","('art', 0.44371885)","('breathless', 0.43417645)","('therapeutic', 0.4239934)","('medical', 0.403825)","('patient', 0.38908947)","('empathy', 0.37947035)","('health', 0.3773607)"
81,"('pension', 0.6280492)","('pensioner', 0.56440043)","('retirement', 0.48904347)","('retiree', 0.4350993)","('mortality', 0.42513087)","('insurance', 0.42358753)","('insurer', 0.41315126)","('reinsurers', 0.39143136)","('risk', 0.36191428)","('longevity', 0.35409272)"
82,"('game', 0.4989578)","('videogaming', 0.46178436)","('play', 0.3897772)","('audience', 0.35994974)","('educational', 0.35609892)","('creation', 0.33963323)","('playable', 0.33945605)","('expertise', 0.33865613)","('player', 0.33248305)","('developer', 0.32188514)"
83,"('maritime', 0.61906517)","('shipbuilding', 0.5415615)","('naval', 0.5157355)","('seafarer', 0.4999304)","('safeseas', 0.4860173)","('marine', 0.48575532)","('fleet', 0.4793316)","('offshore', 0.4691053)","('navy', 0.46808833)","('vessel', 0.4629082)"
84,"('agriculture', 0.60065746)","('agricultural', 0.59584653)","('farmer', 0.5329465)","('farm', 0.47551683)","('livestock', 0.46700054)","('livelihood', 0.42832598)","('rural', 0.39472902)","('farmaf', 0.38671494)","('agroecological', 0.38060722)","('crop', 0.36578703)"
85,"('biometric', 0.6178934)","('fingerprint', 0.6103449)","('biometrics', 0.6084292)","('forensic', 0.5412879)","('handprints', 0.5264602)","('investigation', 0.41300762)","('fingermark', 0.40825057)","('enforcement', 0.37663782)","('police', 0.34365383)","('conviction', 0.342687)"
86,"('cancer', 0.48773006)","('oncologist', 0.4222477)","('health', 0.3754391)","('cancercaringcoping', 0.35470745)","('healthcare', 0.34144098)","('chemotherapy', 0.33655214)","('charity', 0.3294703)","('patient', 0.32616413)","('survival', 0.29418045)","('satisfaction', 0.28806868)"
87,"('physiotherapy', 0.5309889)","('rehabilitation', 0.47460967)","('orthotics', 0.46675807)","('podiatry', 0.4350233)","('disability', 0.43455586)","('biomechanics', 0.43328643)","('biomechanical', 0.43163717)","('wheelchair', 0.43114758)","('musculoskeletal', 0.4222861)","('medical', 0.41570067)"
88,"('linguistic', 0.57033646)","('language', 0.5669626)","('linguistics', 0.56305355)","('linguist', 0.5422138)","('multilingualism', 0.52708083)","('multilingual', 0.5256549)","('sociolinguistics', 0.5185746)","('english', 0.4969942)","('ecolinguistics', 0.4707279)","('translator', 0.43385822)"
89,"('taxation', 0.6363442)","('tax', 0.60875785)","('taxpayer', 0.5249108)","('fiscal', 0.4856291)","('revenue', 0.38835153)","('income', 0.38730228)","('audit', 0.37627882)","('parliament', 0.35267395)","('federal', 0.34994045)","('vat', 0.34207353)"
90,"('transplantation', 0.5952647)","('transplant', 0.5389464)","('donor', 0.5215585)","('transfusion', 0.37751722)","('donation', 0.3745771)","('kidney', 0.3528638)","('liver', 0.34479076)","('organ', 0.33790618)","('organox', 0.33495808)","('dialysis', 0.3341023)"
91,"('oncology', 0.45780438)","('cancer', 0.40700126)","('pharmaceutical', 0.37264243)","('inhibitor', 0.36383426)","('therapeutic', 0.35492614)","('tumour', 0.35151386)","('carcinoma', 0.34490508)","('polymerase', 0.3433235)","('parp', 0.3272434)","('treatment', 0.32500446)"
92,"('pharmacy', 0.53765035)","('healthcare', 0.4731658)","('prescription', 0.46813738)","('pharmacist', 0.46317303)","('medicine', 0.4192287)","('pharmaceutical', 0.4132285)","('consultation', 0.40418047)","('clinician', 0.3946219)","('clinical', 0.38710436)","('hospital', 0.36109266)"
93,"('fracture', 0.3888123)","('osteopathic', 0.3713107)","('osteoporotic', 0.36385864)","('osteoporosis', 0.34546846)","('osteopathy', 0.31811157)","('hip', 0.31023166)","('bone', 0.29495662)","('trial', 0.29352468)","('medical', 0.282537)","('clinical', 0.28016657)"
94,"('gaelic', 0.6606083)","('scottish', 0.5389559)","('celtic', 0.5000743)","('irish', 0.4940711)","('ulster', 0.48995712)","('scotland', 0.45079923)","('highland', 0.4425767)","('macleod', 0.4389484)","('ireland', 0.40741473)","('glasgow', 0.40008807)"
95,"('automotive', 0.53951544)","('diesel', 0.52795094)","('powertrains', 0.52017665)","('powertrain', 0.5036911)","('engine', 0.48084754)","('vehicle', 0.46859604)","('daimler', 0.46708933)","('turbochargers', 0.41714415)","('engineering', 0.40770692)","('car', 0.39866176)"
96,"('waste', 0.61673504)","('disposal', 0.5789488)","('landfill', 0.5137241)","('sustainable', 0.44042978)","('environmental', 0.4295832)","('recycle', 0.4197398)","('econic', 0.41873562)","('biogas', 0.40451455)","('efficiency', 0.35521096)","('industrial', 0.34781668)"
97,"('accounting', 0.5847895)","('accountant', 0.5072603)","('auditor', 0.42069882)","('cfa', 0.38414806)","('banking', 0.37254992)","('accountability', 0.36262769)","('shareholder', 0.3548698)","('iasb', 0.35053778)","('governance', 0.34341776)","('regulatory', 0.3294251)"
98,"('robot', 0.60317206)","('robotics', 0.60034525)","('robotic', 0.58426)","('autonomous', 0.48557565)","('mechatronics', 0.4761461)","('technological', 0.4320872)","('industrial', 0.41877866)","('artificial', 0.3712155)","('workforce', 0.36109903)","('intelligence', 0.35099375)"
99,"('dental', 0.6217677)","('dentistry', 0.608384)","('dentist', 0.55725855)","('tooth', 0.47635472)","('oral', 0.44900686)","('caries', 0.4264988)","('periodontitis', 0.42523426)","('periodontal', 0.41388753)","('clinical', 0.39351845)","('gum', 0.3919471)"
100,"('hatred', 0.470465)","('hatelab', 0.4464292)","('police', 0.39624244)","('victimisation', 0.39333192)","('protest', 0.377744)","('hate', 0.37529027)","('crime', 0.3697034)","('criminal', 0.351587)","('legislation', 0.34904668)","('civil', 0.34794697)"
101,"('disability', 0.6998179)","('disabled', 0.46824735)","('employment', 0.4176302)","('wheelchair', 0.39849773)","('employer', 0.3852756)","('ableist', 0.37857455)","('inclusive', 0.3572588)","('worker', 0.34578693)","('apprenticeship', 0.3453787)","('wellbeing', 0.3426928)"
