topic_id,0,1,2,3,4,5,6,7,8,9
11,"('healthcare', 0.3746762)","('carers', 0.37410495)","('hospital', 0.33253604)","('consultation', 0.29959288)","('nursing', 0.28976017)","('service', 0.2658666)","('care', 0.26391986)","('medical', 0.26302612)","('ambulance', 0.26208258)","('nurse', 0.26187417)"
12,"('cycling', 0.40571898)","('mobility', 0.3714299)","('transport', 0.36924857)","('infrastructure', 0.2812777)","('road', 0.2772642)","('travel', 0.25912553)","('bike', 0.25570372)","('planning', 0.2505204)","('destination', 0.23109941)","('cycle', 0.22684595)"
13,"('leadership', 0.38455003)","('recruitment', 0.37795845)","('organisational', 0.37538493)","('workforce', 0.31329453)","('leader', 0.2854652)","('servant', 0.26836377)","('manage', 0.26211601)","('administration', 0.26051602)","('secretariat', 0.24750307)","('volunteer', 0.24688523)"
14,"('voter', 0.41222385)","('political', 0.3662435)","('referendum', 0.36437726)","('voting', 0.36311275)","('populist', 0.35944998)","('participation', 0.35286075)","('partisan', 0.34425896)","('election', 0.34268534)","('vote', 0.3386479)","('electoral', 0.3239864)"
15,"('refugee', 0.51580364)","('migrant', 0.5118388)","('migration', 0.3882197)","('immigrant', 0.38496357)","('immigration', 0.37756532)","('asylum', 0.33174628)","('ethnic', 0.3240405)","('citizenship', 0.2824814)","('seeker', 0.27911305)","('brexit', 0.26348555)"
16,"('peacebuilding', 0.5150523)","('peacekeeping', 0.46713454)","('peace', 0.39169413)","('reconciliation', 0.3798173)","('peacekeeper', 0.37778234)","('humanitarian', 0.32971472)","('militarization', 0.32302475)","('ngo', 0.3167928)","('conflict', 0.2974602)","('civil', 0.2751178)"
17,"('fitness', 0.37298787)","('exercise', 0.35101432)","('aerobic', 0.34440103)","('cardiovascular', 0.29969224)","('health', 0.2680344)","('sedentary', 0.26292324)","('clinical', 0.24537998)","('cochrane', 0.23440887)","('patellofemoral', 0.22415999)","('medical', 0.22038573)"
18,"('food', 0.37091124)","('agriculture', 0.34539723)","('diet', 0.30997497)","('meat', 0.3023074)","('livestock', 0.29307938)","('poverty', 0.29058105)","('eat', 0.27659208)","('obesity', 0.25807625)","('livelihood', 0.25720936)","('sustainability', 0.25387818)"
19,"('healthcare', 0.37073758)","('hospital', 0.35193586)","('clinical', 0.33778352)","('patient', 0.3296648)","('medical', 0.31640863)","('clinician', 0.28586438)","('clinic', 0.27755323)","('organisational', 0.25893864)","('health', 0.25610644)","('medicine', 0.25268933)"
20,"('sexism', 0.3765465)","('sex', 0.3116235)","('gendered', 0.30306983)","('gender', 0.30095372)","('lgbt', 0.28436875)","('sexual', 0.28164685)","('prevalence', 0.26676863)","('stigma', 0.26204467)","('worker', 0.260718)","('police', 0.24760038)"
21,"('legislation', 0.31018925)","('judiciary', 0.2735884)","('discrimination', 0.25884426)","('jurisprudence', 0.2535746)","('accountability', 0.25147003)","('obligation', 0.24530861)","('hric', 0.24252695)","('implement', 0.23193729)","('law', 0.227855)","('responsibility', 0.22720896)"
22,"('homelessness', 0.462411)","('homeless', 0.4613855)","('housing', 0.42206925)","('redevelopment', 0.2938121)","('rent', 0.29012984)","('accommodation', 0.28614646)","('welfare', 0.28372872)","('pedestrianised', 0.27845877)","('neighbourhood', 0.26624274)","('tenant', 0.23860857)"
23,"('constable', 0.32370514)","('constabulary', 0.32237548)","('slavery', 0.30009234)","('officer', 0.2648799)","('volunteer', 0.25538146)","('police', 0.23557147)","('conduct', 0.22457251)","('apply', 0.21637642)","('safeguard', 0.20432392)","('leadership', 0.1981349)"
24,"('islamophobia', 0.469207)","('persecution', 0.45579806)","('discrimination', 0.4443136)","('extremism', 0.39373416)","('muslim', 0.3904683)","('racialising', 0.38169315)","('multiculturalism', 0.36423764)","('racism', 0.358113)","('extremist', 0.32199067)","('secular', 0.30700687)"
25,"('prisoner', 0.45149824)","('prison', 0.4473701)","('inmate', 0.4029812)","('parole', 0.39995795)","('rehabilitation', 0.3711335)","('probation', 0.36850005)","('criminology', 0.31227946)","('guard', 0.28464973)","('offender', 0.2760523)","('recovery', 0.25213712)"
26,"('resilience', 0.459389)","('disaster', 0.42661595)","('resilient', 0.39763063)","('humanitarian', 0.36540085)","('crisis', 0.33679754)","('risk', 0.30572855)","('vulnerability', 0.29882276)","('preparedness', 0.29869422)","('infrastructure', 0.2910993)","('flood', 0.28869843)"
27,"('fitness', 0.4550411)","('sedentary', 0.42231178)","('health', 0.4008458)","('exercise', 0.38987648)","('physical', 0.32771802)","('obesity', 0.3258295)","('lifestyle', 0.28907228)","('healthy', 0.28797287)","('vigorous', 0.27878112)","('cardiometabolic', 0.27723587)"
28,"('sustainability', 0.37150854)","('sustainable', 0.34258932)","('energy', 0.33621797)","('biomass', 0.32584104)","('environment', 0.3006003)","('electricity', 0.27430528)","('environmental', 0.2737012)","('grassroots', 0.24679002)","('fuel', 0.24674538)","('interdisciplinary', 0.24519172)"
29,"('cybersecurity', 0.26931292)","('oversight', 0.26277447)","('security', 0.26186895)","('surveillance', 0.2562139)","('agency', 0.24863741)","('governance', 0.24212143)","('snowden', 0.24016325)","('secrecy', 0.233815)","('accountability', 0.22636123)","('veillance', 0.225519)"
30,"('statistician', 0.3158399)","('qualitative', 0.30643356)","('implement', 0.2922579)","('specification', 0.28674707)","('scrutiny', 0.28276515)","('evaluation', 0.2604925)","('statistical', 0.2569502)","('ict', 0.25172156)","('software', 0.24924046)","('statistic', 0.24238625)"
