topic_id,0,1,2,3,4,5,6,7,8,9
36,"('reactor', 0.419357)","('nuclear', 0.39756253)","('plutonium', 0.28307238)","('radioactive', 0.2705806)","('chernobyl', 0.2683203)","('boiler', 0.23487192)","('engineering', 0.22324207)","('software', 0.22321858)","('technical', 0.2102547)","('graphite', 0.20835614)"
37,"('compiler', 0.45853454)","('program', 0.40111607)","('software', 0.39006352)","('supercomputer', 0.38653994)","('microprocessor', 0.36082634)","('hardware', 0.35413656)","('java', 0.35036635)","('specification', 0.32150605)","('code', 0.30949253)","('processor', 0.30221125)"
38,"('semiconductor', 0.4432128)","('graphene', 0.43161193)","('nano', 0.3243708)","('fabrication', 0.2897936)","('silicon', 0.2791419)","('wafer', 0.2773791)","('manufacturing', 0.2523634)","('foundry', 0.23600805)","('electronic', 0.21523145)","('manufacture', 0.2106541)"
39,"('semantic', 0.38907295)","('metadata', 0.3492067)","('ontology', 0.28535175)","('search', 0.2633715)","('datasets', 0.2629053)","('vocabulary', 0.26097926)","('software', 0.26008505)","('nlp', 0.2589858)","('database', 0.25241974)","('annotate', 0.24128234)"
40,"('prostatectomy', 0.4923202)","('prostate', 0.40344763)","('oncology', 0.33891818)","('chemotherapy', 0.2888514)","('radiotherapy', 0.26815763)","('clinical', 0.2427203)","('metastatic', 0.23830126)","('cancer', 0.23228765)","('tumour', 0.19624966)","('urology', 0.19514033)"
41,"('chemotherapy', 0.39465094)","('oncology', 0.3768465)","('parp', 0.29462326)","('cancer', 0.29078966)","('inhibitor', 0.2683269)","('mutation', 0.23955792)","('therapeutic', 0.23794106)","('gene', 0.22618029)","('tumour', 0.22544543)","('pharmaceutical', 0.22395688)"
42,"('flood', 0.46921784)","('catchment', 0.32888597)","('river', 0.28078198)","('storm', 0.2582392)","('tsunami', 0.2441389)","('utility', 0.24024928)","('rainfall', 0.23523423)","('environment', 0.22845516)","('planning', 0.22153991)","('flow', 0.21912737)"
43,"('antimicrobial', 0.4574915)","('antibiotic', 0.4548679)","('microbiology', 0.43335375)","('bacterial', 0.38896626)","('biofilm', 0.38426876)","('microbial', 0.3824786)","('catheter', 0.38067758)","('bacteria', 0.36606798)","('pathogen', 0.36461458)","('infection', 0.3639791)"
44,"('optimise', 0.3601668)","('optimisation', 0.33429873)","('finance', 0.31740627)","('banking', 0.31071955)","('bank', 0.27435842)","('portfolio', 0.26838264)","('investment', 0.25085738)","('optimization', 0.2461671)","('methodology', 0.24084352)","('pricing', 0.2369127)"
45,"('clinical', 0.3432191)","('cochrane', 0.31946874)","('trialstracker', 0.29223782)","('pharmaceutical', 0.29035294)","('fda', 0.27108562)","('trial', 0.2530614)","('systematic', 0.22228192)","('treatment', 0.22179106)","('medicine', 0.22151664)","('effectiveness', 0.19223306)"
46,"('laser', 0.49275535)","('optical', 0.44417667)","('photonics', 0.39072663)","('optic', 0.29371476)","('photon', 0.2897471)","('fabrication', 0.289705)","('manufacturing', 0.25923973)","('wavelength', 0.25734127)","('metamaterials', 0.24764988)","('semiconductor', 0.24304196)"
47,"('child', 0.34278888)","('childhood', 0.32920802)","('paediatric', 0.3026722)","('parent', 0.27562678)","('developmental', 0.27269837)","('infant', 0.25516754)","('participatory', 0.23341873)","('safeguard', 0.23261446)","('disability', 0.22225332)","('healthcare', 0.21398988)"
48,"('dental', 0.49318323)","('dentistry', 0.44639817)","('dentist', 0.43099517)","('dentine', 0.4111889)","('tooth', 0.3602153)","('oral', 0.3512689)","('toothbrushing', 0.346403)","('teeth', 0.33652633)","('toothpaste', 0.33327597)","('periodontal', 0.31592208)"
49,"('inhaler', 0.41646314)","('copd', 0.39534104)","('asthma', 0.39277154)","('inhale', 0.3823709)","('respiratory', 0.3778825)","('asthmatic', 0.37394607)","('lung', 0.35486674)","('pulmonary', 0.34327835)","('airway', 0.2744678)","('clinical', 0.25273713)"
50,"('dementia', 0.52352613)","('alzheimer', 0.40515724)","('caregiver', 0.3370418)","('carers', 0.31974187)","('care', 0.278465)","('health', 0.2527971)","('nursing', 0.24692968)","('healthcare', 0.23726112)","('hospital', 0.21194483)","('lifelong', 0.20320952)"
51,"('audio', 0.50396013)","('microphone', 0.4330654)","('acoustic', 0.42375714)","('loudspeaker', 0.42106882)","('sound', 0.37049288)","('voicebase', 0.36392516)","('recording', 0.36212862)","('speaker', 0.3528002)","('headphone', 0.34162116)","('music', 0.33863872)"
52,"('railway', 0.5264514)","('rail', 0.45622385)","('train', 0.43050492)","('traintracs', 0.40204486)","('track', 0.29821607)","('freight', 0.28608006)","('transport', 0.2537474)","('infrastructure', 0.2522768)","('engineering', 0.24916312)","('crew', 0.24739963)"
53,"('robotics', 0.30527693)","('robot', 0.2998308)","('automation', 0.27018598)","('ethic', 0.23986673)","('interactive', 0.23795474)","('artificial', 0.23376766)","('machine', 0.22769016)","('intelligence', 0.21292454)","('ieee', 0.21221957)","('zorabots', 0.20691225)"
54,"('firefighter', 0.43399435)","('fire', 0.3873729)","('smartfire', 0.3381167)","('flame', 0.32758904)","('safety', 0.27287424)","('mitigation', 0.23220447)","('toxicity', 0.21793494)","('burning', 0.21669355)","('smoke', 0.2162439)","('combustible', 0.2053228)"
55,"('prescription', 0.465756)","('pharmacy', 0.43426433)","('pharmacist', 0.38811916)","('prescribed', 0.3816078)","('medication', 0.35716012)","('medicine', 0.34423614)","('pharmacogenomic', 0.32761568)","('prescribers', 0.29583192)","('healthcare', 0.29357243)","('drug', 0.28557315)"
56,"('mining', 0.4169889)","('geology', 0.41309044)","('geochemical', 0.41192022)","('geological', 0.37752563)","('mineralisation', 0.36868244)","('magma', 0.3539989)","('drilling', 0.34528592)","('magmatic', 0.343131)","('copper', 0.3333404)","('exploration', 0.31044483)"
57,"('qubits', 0.5545449)","('qubit', 0.5170653)","('quantum', 0.4791199)","('photonics', 0.38561523)","('photonic', 0.33012792)","('qtec', 0.3261522)","('semiconductor', 0.3152945)","('silicon', 0.31268066)","('hardware', 0.30591428)","('ibm', 0.29750788)"
58,"('cssp', 0.3079008)","('software', 0.2799048)","('enterprise', 0.27559227)","('cloudifacturing', 0.25496495)","('queue', 0.25228179)","('workflow', 0.2499653)","('infrastructure', 0.24124667)","('framework', 0.22457923)","('simulation', 0.21971583)","('cloud', 0.21326551)"
59,"('transplantation', 0.50503147)","('transplant', 0.45412368)","('donor', 0.40458053)","('transfusion', 0.35579038)","('organox', 0.31889737)","('graft', 0.3176725)","('organ', 0.3009913)","('perfusion', 0.27934736)","('donation', 0.26704368)","('dialysis', 0.2634401)"
60,"('chemotherapy', 0.40012613)","('leukaemia', 0.3913003)","('oncology', 0.37930912)","('malignancy', 0.34512317)","('myeloma', 0.3421677)","('marrow', 0.3058212)","('immunotherapy', 0.30550957)","('lymphoma', 0.29621598)","('cancer', 0.2822559)","('myeloid', 0.28065595)"
61,"('dermatology', 0.35401672)","('dermatologist', 0.32496518)","('dermatological', 0.29981095)","('psoriasis', 0.29699033)","('clinician', 0.28730977)","('clinical', 0.28423333)","('biologics', 0.27492642)","('treatment', 0.24516504)","('biologic', 0.23748699)","('eczema', 0.2259684)"
