topic_id,0,1,2,3,4,5,6,7,8,9
10,"('voter', 0.3685343)","('councillor', 0.36586785)","('electoral', 0.3527856)","('parliament', 0.3442204)","('referendum', 0.3408941)","('participation', 0.33782405)","('voting', 0.33408886)","('parliamentary', 0.3294019)","('polling', 0.32403234)","('vote', 0.31011432)"
11,"('organisational', 0.40317035)","('strategic', 0.28209257)","('leadership', 0.2608039)","('manage', 0.25869045)","('corporate', 0.2569756)","('firm', 0.2533667)","('sustainability', 0.22144145)","('accounting', 0.21756165)","('employee', 0.21732354)","('capability', 0.21450536)"
12,"('parliament', 0.41603398)","('parliamentary', 0.36758733)","('irish', 0.348705)","('ireland', 0.33891454)","('legislation', 0.33823848)","('referendum', 0.31455636)","('legislative', 0.31166798)","('scottish', 0.27258912)","('electoral', 0.2503711)","('brexit', 0.24927264)"
13,"('educator', 0.45860797)","('teacher', 0.44486034)","('teach', 0.38825303)","('curriculum', 0.38266596)","('classroom', 0.37774777)","('pedagogical', 0.37122166)","('pedagogy', 0.32736012)","('mentor', 0.31309623)","('learner', 0.30878747)","('educational', 0.30233762)"
14,"('migrant', 0.5580542)","('refugee', 0.51021254)","('migration', 0.42453128)","('immigrant', 0.42105)","('immigration', 0.41659957)","('asylum', 0.31775898)","('citizenship', 0.3090683)","('seeker', 0.28665894)","('brexit', 0.2514519)","('traveller', 0.24885637)"
15,"('lgbt', 0.2751233)","('victim', 0.25851244)","('rape', 0.25062644)","('gender', 0.2494475)","('hiv', 0.24783415)","('stigma', 0.24372715)","('police', 0.2380105)","('sex', 0.23575231)","('sexual', 0.23405248)","('officer', 0.2325199)"
16,"('peacebuilding', 0.5475985)","('peacekeeping', 0.494326)","('peace', 0.395262)","('reconciliation', 0.35880142)","('ngo', 0.3556021)","('militarization', 0.34545556)","('conflict', 0.2852968)","('military', 0.271619)","('unicef', 0.24921113)","('war', 0.24805546)"
17,"('fitness', 0.38826948)","('rehabilitation', 0.38579112)","('exercise', 0.38003656)","('cardiovascular', 0.29117003)","('health', 0.28235936)","('smarthealth', 0.2809221)","('sedentary', 0.27672315)","('clinical', 0.2703439)","('medical', 0.23372841)","('gait', 0.22434616)"
18,"('student', 0.3467945)","('vocational', 0.3357517)","('qualification', 0.329076)","('participation', 0.32589626)","('admission', 0.31899863)","('apprenticeship', 0.31723386)","('applicant', 0.3156766)","('undergraduate', 0.28913546)","('educational', 0.27723327)","('graduate', 0.27545935)"
19,"('urban', 0.35952547)","('neighbourhood', 0.3508724)","('planning', 0.34352785)","('housing', 0.33493665)","('building', 0.30250064)","('city', 0.29943782)","('mobility', 0.27803344)","('infrastructure', 0.27782127)","('newcastle', 0.26431853)","('street', 0.23774654)"
20,"('rehabilitative', 0.42148858)","('prisoner', 0.41443545)","('prison', 0.4089316)","('inmate', 0.39238685)","('probation', 0.38433817)","('parole', 0.38272995)","('rehabilitation', 0.32182676)","('criminology', 0.30626422)","('offender', 0.28502518)","('criminal', 0.24914154)"
21,"('hospital', 0.37950617)","('outpatient', 0.35087073)","('healthcare', 0.34548208)","('patient', 0.29971805)","('clinical', 0.299645)","('medical', 0.29434076)","('clinic', 0.28936756)","('clinician', 0.2771255)","('telemedicine', 0.2742924)","('nurse', 0.23894492)"
22,"('ngo', 0.33433545)","('legislation', 0.31540048)","('parliament', 0.27508807)","('indigenous', 0.27321464)","('agency', 0.24911816)","('litigation', 0.24906193)","('law', 0.23577125)","('civil', 0.23383996)","('hric', 0.2298251)","('court', 0.22751282)"
23,"('disability', 0.4809674)","('impairment', 0.35610816)","('impaired', 0.32847273)","('accessible', 0.26925752)","('accessibility', 0.2655236)","('legislation', 0.2640258)","('disabled', 0.26357776)","('inclusive', 0.24381666)","('competence', 0.22498676)","('inclusion', 0.22452205)"
24,"('food', 0.39695215)","('meal', 0.39418602)","('diet', 0.35550678)","('hunger', 0.3465923)","('vegetable', 0.32347205)","('agriculture', 0.32120764)","('catering', 0.318111)","('eat', 0.2966629)","('consumption', 0.29405886)","('meat', 0.28993863)"
25,"('islamophobia', 0.5165194)","('islamophobic', 0.5103464)","('muslimness', 0.46525663)","('muslim', 0.4335993)","('islamic', 0.4314973)","('extremism', 0.42995352)","('jihadist', 0.4158394)","('islam', 0.41561532)","('terrorism', 0.3723368)","('racism', 0.35202762)"
26,"('disaster', 0.44392025)","('resilience', 0.4249185)","('crisis', 0.34370136)","('risk', 0.32244188)","('vulnerability', 0.31773347)","('humanitarian', 0.31132165)","('preparedness', 0.3056895)","('tsunami', 0.29825777)","('flood', 0.29579765)","('infrastructure', 0.29245514)"
27,"('educational', 0.3512606)","('classroom', 0.31486243)","('curriculum', 0.30097646)","('student', 0.29703042)","('attainment', 0.29375914)","('achievement', 0.29368177)","('school', 0.29125032)","('educationally', 0.2892699)","('pupil', 0.24275881)","('assess', 0.24044822)"
28,"('health', 0.36124423)","('youth', 0.3147746)","('fitness', 0.31269205)","('adolescent', 0.28859144)","('childhood', 0.28539643)","('child', 0.27061003)","('wellbeing', 0.2598033)","('healthy', 0.2589387)","('educational', 0.21767941)","('parent', 0.21461752)"
29,"('recruitment', 0.3757677)","('gender', 0.32159644)","('diversity', 0.30700135)","('leadership', 0.28756908)","('female', 0.28393897)","('discrimination', 0.2698964)","('woman', 0.25788575)","('board', 0.2473067)","('senior', 0.23873334)","('leader', 0.22913644)"
30,"('housing', 0.47193086)","('homelessness', 0.467593)","('homeless', 0.45723972)","('shelter', 0.39038956)","('residential', 0.38194484)","('tenancy', 0.37481958)","('dwelling', 0.33499008)","('accommodation', 0.33048648)","('rent', 0.3150574)","('tenant', 0.31219745)"
31,"('literacy', 0.5114844)","('reader', 0.34915167)","('educator', 0.34664476)","('reading', 0.33752128)","('educational', 0.29497516)","('classroom', 0.2815829)","('curriculum', 0.28098774)","('child', 0.27472842)","('read', 0.24348821)","('pedagogy', 0.24228033)"
32,"('slavery', 0.46301007)","('slave', 0.38866407)","('balch', 0.18731308)","('compliance', 0.1846391)","('safeguard', 0.1740203)","('labour', 0.17352554)","('exploitation', 0.16251805)","('procurement', 0.1610268)","('modern', 0.16100158)","('torture', 0.15871997)"
33,"('healthcare', 0.34530437)","('mortality', 0.31524748)","('health', 0.2432751)","('hospital', 0.23824395)","('statistic', 0.2267879)","('expenditure', 0.21180934)","('methodology', 0.19763094)","('pharmaceutical', 0.18893263)","('cpc', 0.1885111)","('dhsc', 0.18233186)"
34,"('constabulary', 0.49391967)","('constable', 0.41770977)","('officer', 0.4064054)","('police', 0.3734108)","('sergeant', 0.3458866)","('cadet', 0.28049833)","('recruit', 0.2609409)","('conduct', 0.21815312)","('volunteer', 0.21015581)","('agency', 0.2095842)"
