topic_id,0,1,2,3,4,5,6,7,8,9
10,"('archaeology', 0.43576288)","('neolithic', 0.39969203)","('archaeological', 0.39790553)","('excavation', 0.38306695)","('archaeologist', 0.38010764)","('prehistoric', 0.29063687)","('orkney', 0.27802992)","('monastery', 0.25337663)","('indigenous', 0.2501969)","('stonehenge', 0.23758298)"
11,"('polling', 0.4582253)","('voter', 0.36261165)","('parliamentary', 0.3568057)","('councillor', 0.3552027)","('parliament', 0.32634008)","('referendum', 0.3207593)","('election', 0.3117372)","('voting', 0.30678192)","('politician', 0.3036635)","('political', 0.300969)"
12,"('fishery', 0.5722307)","('fishing', 0.4617462)","('reef', 0.44134444)","('marine', 0.40620014)","('fish', 0.39783734)","('sea', 0.3867479)","('aquaculture', 0.3852627)","('coastal', 0.36298162)","('fisherman', 0.36187622)","('ecosystem', 0.36183453)"
13,"('climate', 0.43949103)","('greenhouse', 0.3535218)","('methane', 0.32280767)","('carbon', 0.31164938)","('unfccc', 0.30602014)","('meteorological', 0.26647195)","('ipcc', 0.26527694)","('arctic', 0.2541473)","('policymakers', 0.24179357)","('hfc', 0.23681217)"
14,"('hospital', 0.4557014)","('healthcare', 0.38421148)","('medical', 0.3543805)","('paramedic', 0.34866577)","('clinical', 0.33673322)","('clinician', 0.3329773)","('patient', 0.3237985)","('ambulance', 0.31555855)","('mortality', 0.2710044)","('nhsquicker', 0.27012157)"
15,"('healthcare', 0.40023106)","('health', 0.35611898)","('nhsda', 0.3318978)","('medical', 0.28556162)","('clinical', 0.2618544)","('cpr', 0.24582106)","('care', 0.2364673)","('workforce', 0.23075336)","('patient', 0.22965473)","('healthy', 0.22043833)"
16,"('mobility', 0.3356877)","('transport', 0.326477)","('infrastructure', 0.3255983)","('cycling', 0.2885069)","('planning', 0.26903504)","('road', 0.26751536)","('traffic', 0.26307234)","('urban', 0.24139938)","('travel', 0.22755483)","('logistics', 0.2251597)"
17,"('catchment', 0.428946)","('wastewater', 0.3990145)","('groundwater', 0.37846917)","('wetland', 0.33909792)","('reservoir', 0.31722918)","('river', 0.31478032)","('drainage', 0.31181222)","('sanitation', 0.30332)","('flood', 0.2860681)","('environment', 0.28457016)"
18,"('poet', 0.49868876)","('poetry', 0.4829738)","('poem', 0.4131324)","('poetic', 0.3420897)","('literature', 0.3340163)","('literary', 0.31187356)","('writer', 0.29694498)","('dylan', 0.264345)","('wordsworth', 0.20393172)","('diverse', 0.20229599)"
19,"('psychiatry', 0.44819075)","('psychiatric', 0.42690915)","('psychiatrist', 0.38766962)","('therapist', 0.38344562)","('psychotherapy', 0.34796393)","('therapy', 0.34667718)","('psychologist', 0.3357106)","('depression', 0.3283431)","('clinical', 0.3226623)","('psychosis', 0.31681573)"
20,"('dementia', 0.5746559)","('alzheimer', 0.46344548)","('carers', 0.33737698)","('carer', 0.2885966)","('care', 0.2863353)","('health', 0.26562923)","('cognitive', 0.2466251)","('amnesia', 0.21229984)","('improvement', 0.19341633)","('volunteer', 0.18792284)"
21,"('meal', 0.4201156)","('nutrition', 0.4086805)","('hunger', 0.38286853)","('food', 0.36346918)","('catering', 0.34250414)","('eat', 0.2921221)","('kitchen', 0.28987488)","('feed', 0.28556895)","('consumer', 0.2727285)","('obesity', 0.2723786)"
22,"('stroke', 0.44600034)","('rehabilitation', 0.36798882)","('disability', 0.29063308)","('clinical', 0.25430804)","('cochrane', 0.23966402)","('healthcare', 0.23893474)","('nhse', 0.23696108)","('clinician', 0.23295596)","('impairment', 0.22922)","('neurological', 0.22330697)"
23,"('migrant', 0.5045488)","('refugee', 0.497277)","('migration', 0.38563108)","('immigration', 0.38261116)","('asylum', 0.3152427)","('seeker', 0.26317796)","('inclusive', 0.24532665)","('solidarity', 0.22775517)","('gypsy', 0.22511582)","('brexit', 0.22358355)"
24,"('workforce', 0.4259765)","('employment', 0.36737776)","('labour', 0.3665233)","('worker', 0.36351115)","('employer', 0.352439)","('wage', 0.35034055)","('workplace', 0.3397485)","('unemployed', 0.3381736)","('unemployment', 0.33416784)","('employee', 0.3308508)"
25,"('dancer', 0.3563113)","('audience', 0.35368812)","('theatre', 0.3536408)","('perform', 0.35181195)","('participate', 0.3476115)","('dance', 0.34241906)","('artistic', 0.30661547)","('participation', 0.29392058)","('youth', 0.28467005)","('participatory', 0.28405273)"
26,"('vaccination', 0.5319142)","('vaccine', 0.49438027)","('vaccinate', 0.46700504)","('immunisation', 0.39926666)","('immunization', 0.39811683)","('hpv', 0.3809629)","('pcv', 0.30817944)","('cervical', 0.26682216)","('rsv', 0.2591167)","('covid', 0.25328076)"
27,"('banking', 0.44432336)","('bank', 0.3988845)","('eurobank', 0.3678224)","('finance', 0.3424451)","('banknote', 0.32172966)","('macroeconomic', 0.2983886)","('macroprudential', 0.29261845)","('monetary', 0.276088)","('portfolio', 0.2696944)","('liquidity', 0.26695916)"
28,"('hepatitis', 0.44381073)","('liver', 0.38235652)","('transplantation', 0.37634227)","('hcv', 0.3655625)","('transplant', 0.3485613)","('livermore', 0.30076396)","('donor', 0.29939133)","('organox', 0.25678384)","('hospital', 0.23635119)","('perfusion', 0.22842002)"
29,"('pension', 0.4792357)","('retirement', 0.40949526)","('portfolio', 0.25213006)","('investment', 0.23142898)","('longevity', 0.22374567)","('annuity', 0.20853052)","('reinsurance', 0.20626514)","('insurance', 0.20530403)","('finance', 0.20360614)","('enrolment', 0.1975953)"
30,"('compliance', 0.29758173)","('regulatory', 0.29426986)","('campylobacter', 0.25684255)","('chicken', 0.24692425)","('meat', 0.24348727)","('pesticide', 0.24014238)","('systematic', 0.23946655)","('consumer', 0.23363483)","('consultation', 0.22632039)","('fsa', 0.22030397)"
31,"('ngo', 0.36607236)","('kenya', 0.34543025)","('zambia', 0.33915645)","('africa', 0.32544613)","('nairobi', 0.32208228)","('uganda', 0.31186563)","('ethiopia', 0.31048793)","('poverty', 0.31030852)","('kenyan', 0.30721998)","('unicef', 0.29624394)"
32,"('wildlife', 0.52920496)","('biodiversity', 0.5036817)","('iucn', 0.46804225)","('conservation', 0.41852513)","('habitat', 0.4056067)","('livestock', 0.38329127)","('extinction', 0.3801962)","('ecosystem', 0.37996)","('zoo', 0.32835695)","('nature', 0.2992438)"
33,"('ceasefire', 0.38763243)","('humanitarian', 0.33216366)","('ngo', 0.3174042)","('reconciliation', 0.30774495)","('crisis', 0.30275682)","('military', 0.29113087)","('peace', 0.2892816)","('civilian', 0.28648555)","('afghanistan', 0.27874196)","('syria', 0.26947972)"
34,"('parliament', 0.4058067)","('parliamentary', 0.4008214)","('voter', 0.39048484)","('vote', 0.357486)","('electoral', 0.34488553)","('referendum', 0.34350446)","('election', 0.32421148)","('legislative', 0.29667264)","('campaign', 0.28188843)","('political', 0.2454361)"
35,"('correctional', 0.49264774)","('prisoner', 0.4513871)","('prison', 0.45032007)","('rehabilitative', 0.41076416)","('inmate', 0.3845313)","('parole', 0.37220436)","('probation', 0.3337924)","('rehabilitation', 0.32335985)","('offender', 0.24696857)","('conviction', 0.2215364)"
36,"('diabetes', 0.49958754)","('diabetic', 0.42640817)","('insulin', 0.4026045)","('glucose', 0.30477053)","('clinician', 0.24105337)","('healthcare', 0.2329957)","('islet', 0.22734614)","('clinical', 0.22175449)","('health', 0.221646)","('clinic', 0.21530196)"
37,"('sugar', 0.42055798)","('diabetes', 0.36922666)","('obesity', 0.36322597)","('nutrition', 0.3445146)","('sugary', 0.3338169)","('dietary', 0.33104157)","('diet', 0.3264557)","('carbohydrate', 0.30132335)","('consumption', 0.2885375)","('health', 0.28665346)"
38,"('cardiology', 0.47804457)","('cardiac', 0.4727644)","('cardiovascular', 0.46409816)","('cardiologist', 0.3706275)","('coronary', 0.33358067)","('heart', 0.29891133)","('aortic', 0.28248158)","('ecg', 0.23893745)","('hypertension', 0.2356259)","('clinical', 0.22455263)"
39,"('irish', 0.5244193)","('ulster', 0.48746145)","('gaelic', 0.47563106)","('dublin', 0.42396206)","('ireland', 0.42095202)","('belfast', 0.40301424)","('derry', 0.3407423)","('cork', 0.30583876)","('protestant', 0.2549557)","('shetland', 0.21865979)"
40,"('borough', 0.2608422)","('hull', 0.24284355)","('resident', 0.21913801)","('ribchester', 0.2161088)","('town', 0.21523689)","('audience', 0.21098122)","('nottingham', 0.20458531)","('mayor', 0.20081896)","('civic', 0.20049584)","('contemporary', 0.19849923)"
41,"('therapy', 0.40514505)","('psychotherapy', 0.4050604)","('psychiatric', 0.39769223)","('psychiatry', 0.39225924)","('antidepressant', 0.3885636)","('therapist', 0.38389447)","('depression', 0.36805418)","('psychosis', 0.35103595)","('clinical', 0.34807497)","('psychiatrist', 0.34098917)"
42,"('malaria', 0.51462597)","('malarial', 0.48985457)","('antimalarial', 0.3669057)","('mosquito', 0.31005237)","('malawi', 0.3070825)","('endemic', 0.27758372)","('burkina', 0.27211055)","('saharan', 0.2623577)","('faso', 0.25461486)","('insecticide', 0.24819364)"
43,"('agriculture', 0.52108955)","('agricultural', 0.5112854)","('farmer', 0.4865002)","('farm', 0.41401124)","('agri', 0.36380813)","('rural', 0.3571201)","('crop', 0.31513387)","('wheat', 0.31269473)","('livelihood', 0.2903012)","('produce', 0.27335453)"
44,"('flood', 0.44321066)","('risk', 0.28746164)","('insurance', 0.27717936)","('utility', 0.26782158)","('insurer', 0.26332158)","('reinsurance', 0.26123503)","('mitigation', 0.2605377)","('landslide', 0.22961798)","('disaster', 0.22780314)","('storm', 0.22367921)"
45,"('leadership', 0.34024477)","('briefing', 0.3056007)","('administration', 0.29457605)","('secretary', 0.2933436)","('policymakers', 0.26072925)","('cabinet', 0.24813329)","('redact', 0.24662872)","('governance', 0.24476174)","('secretariat', 0.24199203)","('lcfi', 0.23836793)"
46,"('slavery', 0.4576468)","('slave', 0.40997174)","('labour', 0.21454713)","('balch', 0.21225959)","('wilberforce', 0.18952009)","('agency', 0.18421447)","('compliance', 0.17540517)","('exploitation', 0.17257518)","('bale', 0.1690415)","('procurement', 0.16493265)"
47,"('youth', 0.6119875)","('young', 0.38124865)","('teenager', 0.37476888)","('child', 0.22549865)","('gang', 0.21388805)","('cadet', 0.20874622)","('resettlement', 0.20814559)","('inquiry', 0.19091451)","('soc', 0.18883109)","('entrepreneurship', 0.18391386)"
48,"('abortion', 0.44495896)","('surrogate', 0.36941606)","('legislation', 0.34644842)","('midwifery', 0.33419016)","('maternity', 0.30524877)","('midwife', 0.29221332)","('reform', 0.2875495)","('surrogacy', 0.28057742)","('parliamentary', 0.28004915)","('consultation', 0.26459426)"
49,"('remembrance', 0.41110387)","('soldier', 0.37706915)","('wartime', 0.3545546)","('veteran', 0.33973134)","('commemoration', 0.3344611)","('legacy', 0.2916635)","('centenary', 0.27717197)","('army', 0.25250798)","('commemorative', 0.24593434)","('war', 0.24108317)"
50,"('forestry', 0.5458259)","('forest', 0.48672515)","('deforestation', 0.4391741)","('biodiversity', 0.3927235)","('ecosystem', 0.39112553)","('biomass', 0.36520052)","('woodland', 0.3651299)","('plantation', 0.3390484)","('tree', 0.33439475)","('landscape', 0.3042892)"
51,"('parishioner', 0.41405547)","('clergy', 0.40506703)","('diocesan', 0.37141323)","('catholic', 0.35858476)","('church', 0.3547874)","('ministry', 0.34948412)","('parish', 0.3491388)","('protestant', 0.3427195)","('pastoral', 0.34081852)","('diocese', 0.33049625)"
52,"('clinical', 0.3941515)","('clinician', 0.33936244)","('medicine', 0.33527902)","('treatment', 0.33170512)","('fda', 0.33145446)","('therapeutic', 0.3192287)","('pharmaceutical', 0.30269256)","('patient', 0.300411)","('biologic', 0.27834117)","('efficacy', 0.26601177)"
53,"('suffragette', 0.4650745)","('suffrage', 0.41165793)","('woman', 0.3544582)","('activist', 0.327461)","('activism', 0.29450172)","('female', 0.2750247)","('gender', 0.25758648)","('mukherjee', 0.2208747)","('parliament', 0.22040564)","('nancy', 0.22038841)"
54,"('gender', 0.36035168)","('gendermag', 0.33746964)","('female', 0.32649416)","('woman', 0.3170736)","('recruitment', 0.2821002)","('inclusive', 0.2424116)","('underrepresentation', 0.23229368)","('facilitator', 0.22928867)","('apprenticeship', 0.21757342)","('worker', 0.2113756)"
55,"('theological', 0.5185235)","('clergy', 0.50559884)","('ecumenical', 0.48445088)","('theology', 0.47952807)","('theologian', 0.47661537)","('church', 0.4731774)","('catholic', 0.44530717)","('congregation', 0.43488264)","('parishioner', 0.4338284)","('anglican', 0.410653)"
56,"('clinical', 0.35507256)","('health', 0.35394168)","('clinician', 0.33090577)","('healthcare', 0.31011805)","('chronic', 0.3093223)","('medical', 0.30753496)","('therapy', 0.29583907)","('patient', 0.27606153)","('treatment', 0.2757594)","('disability', 0.26452106)"
57,"('cinema', 0.52057374)","('film', 0.40539426)","('filmmaker', 0.3777697)","('audience', 0.32784396)","('documentary', 0.29186445)","('exhibition', 0.28902078)","('curator', 0.28031138)","('director', 0.27816552)","('producer', 0.26783854)","('genre', 0.26408717)"
58,"('alcohol', 0.37050408)","('overdose', 0.35200953)","('addiction', 0.34593654)","('drug', 0.3292321)","('ayahuasca', 0.29288346)","('drinkaware', 0.2915797)","('nicotine', 0.27399665)","('drinker', 0.25893384)","('health', 0.2571218)","('consumption', 0.24033986)"
59,"('constabulary', 0.45266768)","('officer', 0.3840996)","('constable', 0.3521058)","('sergeant', 0.32917374)","('police', 0.32027096)","('casualty', 0.2555404)","('improvement', 0.20725037)","('conduct', 0.20559505)","('ethic', 0.20067611)","('organisational', 0.19978136)"
60,"('hiv', 0.49399453)","('hivst', 0.46740472)","('antiretroviral', 0.43898463)","('condom', 0.32344145)","('clinic', 0.26359925)","('cdc', 0.2614886)","('infect', 0.24174973)","('clinical', 0.23633994)","('prep', 0.22750178)","('sti', 0.2241176)"
61,"('eyecare', 0.45329857)","('optometrist', 0.44470167)","('ophthalmology', 0.4258234)","('ophthalmologist', 0.42317212)","('cataract', 0.38837567)","('optometry', 0.38010988)","('macular', 0.36084443)","('ophthalmic', 0.3462467)","('glaucoma', 0.3199578)","('blindness', 0.30589116)"
62,"('islamophobia', 0.5788802)","('islamophobic', 0.55311877)","('muslimness', 0.48352355)","('muslim', 0.45029205)","('islamic', 0.4310635)","('extremism', 0.40471432)","('islam', 0.40224367)","('mosque', 0.3756934)","('antisemitism', 0.3699921)","('hatred', 0.32886183)"
63,"('violence', 0.3374888)","('assault', 0.3355819)","('abuse', 0.33304876)","('safeguard', 0.3270883)","('domestic', 0.30062336)","('victim', 0.2956918)","('constabulary', 0.28943723)","('violent', 0.28043795)","('police', 0.25983095)","('perpetrator', 0.2574639)"
64,"('music', 0.43438128)","('musician', 0.4215575)","('orchestra', 0.39080828)","('musical', 0.3833635)","('conservatoire', 0.3830061)","('composer', 0.37784415)","('sing', 0.30941653)","('spotify', 0.30718017)","('technophonia', 0.25607133)","('compose', 0.2247223)"
65,"('homeless', 0.50476015)","('homelessness', 0.49184558)","('housing', 0.40645877)","('shelter', 0.37825182)","('residential', 0.32755217)","('dwelling', 0.28933194)","('rent', 0.28350353)","('accommodation', 0.28235614)","('tenant', 0.26582515)","('neighbourhood', 0.25288472)"
66,"('holocaust', 0.45959365)","('nazi', 0.33063036)","('zionism', 0.32670218)","('ethnographic', 0.30334592)","('zionist', 0.2976716)","('zion', 0.29715258)","('jewish', 0.28440362)","('exhibit', 0.28341368)","('curator', 0.28297496)","('museum', 0.26656437)"
67,"('taxation', 0.4086252)","('tax', 0.37904748)","('fiscal', 0.3318456)","('taxpayer', 0.32507524)","('income', 0.30547804)","('accounting', 0.28089073)","('parliament', 0.27073097)","('legislative', 0.2545092)","('federal', 0.24126935)","('reform', 0.24079722)"
68,"('holocaust', 0.49307644)","('nazi', 0.32410133)","('genocide', 0.32247692)","('commemoration', 0.30118373)","('jewish', 0.27553675)","('jew', 0.2734244)","('refugee', 0.24352083)","('historian', 0.23357236)","('memorial', 0.2210794)","('commemorate', 0.2039445)"
69,"('clinical', 0.37742668)","('patient', 0.34506446)","('health', 0.33826303)","('medical', 0.33086494)","('illness', 0.31813097)","('cancer', 0.30460307)","('medicine', 0.30234078)","('healthcare', 0.27180323)","('boredomresearch', 0.2602368)","('psychologist', 0.25702757)"
70,"('youth', 0.34990454)","('health', 0.32301268)","('adolescent', 0.3151033)","('depression', 0.28033024)","('mental', 0.27510306)","('wellbeing', 0.2712)","('therapist', 0.2598104)","('psychological', 0.2528866)","('child', 0.2428651)","('participate', 0.23897693)"
71,"('pharmacy', 0.45893607)","('prescription', 0.42310414)","('pharmacist', 0.39115065)","('pharma', 0.38069898)","('pharmaceutical', 0.36892286)","('healthcare', 0.30717447)","('medicine', 0.29652846)","('medication', 0.29266268)","('prescribers', 0.28215384)","('hospital', 0.2780192)"
72,"('regiment', 0.40712854)","('soldier', 0.40654325)","('military', 0.38286614)","('civilian', 0.37387618)","('army', 0.34263542)","('navy', 0.329543)","('commander', 0.32528946)","('officer', 0.3133157)","('combat', 0.30961674)","('personnel', 0.30045107)"
73,"('biosecurity', 0.45686656)","('livestock', 0.41300404)","('veterinary', 0.37899083)","('vet', 0.33447284)","('cattle', 0.31909692)","('veterinarian', 0.2898181)","('outbreak', 0.2854438)","('wildlife', 0.28284284)","('poultry', 0.28076035)","('sheep', 0.28045344)"
74,"('respiratory', 0.41478986)","('lung', 0.40337536)","('pulmonary', 0.40313837)","('breathlessness', 0.4008875)","('inhaler', 0.39462918)","('asthma', 0.3927294)","('copd', 0.38957173)","('inhale', 0.3804014)","('breathing', 0.3530617)","('breathe', 0.3239267)"
75,"('dental', 0.51534563)","('dentistry', 0.49678403)","('dentist', 0.489349)","('tooth', 0.37650108)","('teeth', 0.3305415)","('oral', 0.32879525)","('periodontal', 0.30403605)","('caries', 0.27564794)","('clinical', 0.2744636)","('toothpaste', 0.25542194)"
76,"('welsh', 0.59189576)","('corpus', 0.2987122)","('cardiff', 0.29314086)","('language', 0.29218334)","('bangor', 0.26372513)","('speech', 0.22868614)","('cymraeg', 0.2271542)","('irish', 0.22636229)","('consultation', 0.22197771)","('hodges', 0.210349)"
77,"('autism', 0.5300823)","('autistic', 0.4174148)","('autistica', 0.39717054)","('diagnosis', 0.24076119)","('disorder', 0.2380477)","('cpd', 0.2352736)","('inclusive', 0.22343431)","('asd', 0.21069574)","('health', 0.18494235)","('specialist', 0.17270981)"
78,"('disability', 0.5082897)","('impaired', 0.42721894)","('impairment', 0.40352136)","('accessibility', 0.38384032)","('inclusive', 0.34552076)","('deaf', 0.34132203)","('assistive', 0.31010383)","('accessible', 0.30842382)","('disabled', 0.2557977)","('inclusion', 0.2510478)"
79,"('osteoporotic', 0.32393265)","('fracture', 0.32221633)","('orthopaedic', 0.31098455)","('osteoporosis', 0.30777937)","('implant', 0.30095518)","('bone', 0.27595937)","('hip', 0.271132)","('arthroplasty', 0.25871846)","('operative', 0.24831896)","('surgeon', 0.2335105)"
80,"('pollution', 0.5203171)","('pollutant', 0.38593146)","('breathelife', 0.32807946)","('mitigation', 0.32113034)","('diesel', 0.31935358)","('environmental', 0.31920877)","('air', 0.31259924)","('health', 0.2805894)","('environment', 0.2696285)","('particulate', 0.26762074)"
81,"('covidsurg', 0.50281143)","('covid', 0.49633574)","('coronavirus', 0.41585267)","('pandemic', 0.3947496)","('clinician', 0.33991405)","('clinical', 0.33904737)","('outbreak', 0.3238606)","('hospital', 0.313009)","('hospitalise', 0.31043378)","('infection', 0.29494396)"
82,"('shakespearean', 0.48840398)","('shakespeare', 0.48306805)","('stratford', 0.3284977)","('theatre', 0.3087743)","('macbeth', 0.28439283)","('audience', 0.2564274)","('performer', 0.24675412)","('stage', 0.21775323)","('diverse', 0.20485754)","('perform', 0.20378323)"
83,"('hospice', 0.58127856)","('palliative', 0.49568838)","('carers', 0.37998167)","('carer', 0.34453607)","('patient', 0.3436091)","('hospital', 0.3317102)","('care', 0.3197055)","('bereavement', 0.28230578)","('medical', 0.2807474)","('nursing', 0.2675245)"
84,"('ulster', 0.5178809)","('irish', 0.4373752)","('ireland', 0.40370917)","('belfast', 0.39075637)","('unionist', 0.38397625)","('gaelic', 0.3794223)","('loyalist', 0.28760725)","('fianna', 0.2459746)","('legislation', 0.23969291)","('shirlow', 0.23013908)"
85,"('nursing', 0.5404117)","('nurse', 0.49004823)","('trainee', 0.3608954)","('midwifery', 0.33675915)","('clinical', 0.29581684)","('workforce', 0.27207237)","('patient', 0.2706375)","('competency', 0.26916647)","('hospital', 0.24978584)","('healthcare', 0.23769625)"
86,"('lending', 0.440076)","('loan', 0.40612155)","('borrow', 0.37520087)","('microfinance', 0.37439477)","('borrowing', 0.36469546)","('borrower', 0.3636081)","('debt', 0.3634472)","('credit', 0.3499799)","('lender', 0.34790316)","('finance', 0.3198056)"
87,"('genocide', 0.4141858)","('torture', 0.36481813)","('massacre', 0.32993618)","('persecution', 0.3183825)","('indonesia', 0.26759362)","('ngo', 0.2662173)","('sanction', 0.23893663)","('refugee', 0.23779279)","('burma', 0.2376665)","('indonesian', 0.23055723)"
88,"('pain', 0.35051584)","('opioids', 0.33648437)","('fibromyalgia', 0.32560015)","('rehabilitation', 0.31527537)","('physiotherapy', 0.3142395)","('opioid', 0.31233817)","('osteopathic', 0.28368646)","('patient', 0.2617647)","('clinician', 0.2593744)","('healthcare', 0.2543832)"
89,"('theatre', 0.50869817)","('theatrical', 0.44167733)","('playwright', 0.4371181)","('audience', 0.40087008)","('stage', 0.38215858)","('performer', 0.36306575)","('perform', 0.35248578)","('shakespeare', 0.32713172)","('cast', 0.2922892)","('rehearsal', 0.29104853)"
90,"('merger', 0.23048985)","('parliament', 0.22922225)","('legislation', 0.2208782)","('union', 0.20816472)","('market', 0.20259425)","('regulation', 0.19823226)","('consumer', 0.18572378)","('competition', 0.18504444)","('merge', 0.18254288)","('european', 0.18021291)"
91,"('renewable', 0.4196801)","('demand', 0.34913194)","('electricity', 0.33611774)","('tariff', 0.2934623)","('energy', 0.26972854)","('consumer', 0.25740364)","('regulatory', 0.25408638)","('regulation', 0.24979407)","('market', 0.23488763)","('efficiency', 0.22563389)"
92,"('terrorism', 0.44776884)","('extremism', 0.44523555)","('terrorist', 0.42326415)","('threat', 0.41953236)","('safeguard', 0.40419406)","('extremist', 0.3719921)","('jihadist', 0.31895277)","('security', 0.3077198)","('attack', 0.30424923)","('defence', 0.2970212)"
93,"('disaster', 0.3716349)","('resilience', 0.34022427)","('tsunami', 0.33601153)","('resilient', 0.29106903)","('flood', 0.28643453)","('crisis', 0.28239435)","('emergency', 0.26775002)","('preparedness', 0.2627933)","('risk', 0.2605859)","('lanka', 0.2546305)"
94,"('pollination', 0.51429117)","('pollinator', 0.47381157)","('garden', 0.42504793)","('biodiversity', 0.37888846)","('agricultural', 0.35208002)","('grass', 0.32510906)","('wildlife', 0.32136565)","('farm', 0.3060627)","('habitat', 0.30359277)","('crop', 0.30261996)"
95,"('scottish', 0.45158082)","('scotland', 0.3641856)","('webster', 0.28307098)","('parliament', 0.2782576)","('sectarian', 0.27634302)","('welsh', 0.2681135)","('referendum', 0.26059273)","('iean', 0.23987734)","('legislation', 0.23087674)","('minister', 0.2240695)"
96,"('tudor', 0.3020082)","('medieval', 0.29894966)","('parliament', 0.28551447)","('saxon', 0.27541724)","('magna', 0.26768947)","('royal', 0.25665587)","('collection', 0.25507167)","('parliamentary', 0.23667377)","('carta', 0.2221817)","('norfolk', 0.22201276)"
97,"('dancer', 0.55231667)","('dance', 0.51811147)","('ballet', 0.45534185)","('choreography', 0.4201658)","('choreographer', 0.40020362)","('perform', 0.3514783)","('movement', 0.30315846)","('choreographic', 0.27367285)","('artistic', 0.24850038)","('audience', 0.22918761)"
98,"('lgbtq', 0.56115794)","('lgbt', 0.53861105)","('transgender', 0.48449534)","('queer', 0.43628567)","('trans', 0.35939395)","('lesbian', 0.35209638)","('masculinity', 0.35025686)","('sexuality', 0.33879054)","('gender', 0.32405174)","('discrimination', 0.29153347)"
99,"('naturewatch', 0.37673727)","('wildlife', 0.3732466)","('outreach', 0.340847)","('wilderness', 0.3263597)","('reef', 0.29517162)","('nature', 0.2899989)","('environmental', 0.27303386)","('conservation', 0.25143188)","('environment', 0.2510678)","('garden', 0.24797046)"
