topic_id,0,1,2,3,4,5,6,7,8,9
18,"('telecommunication', 0.50847745)","('broadband', 0.49190968)","('hardware', 0.48191404)","('modem', 0.46040273)","('networking', 0.45760667)","('protocol', 0.4570399)","('provider', 0.45531708)","('iot', 0.4483262)","('telecom', 0.44665834)","('specification', 0.44611776)"
19,"('railway', 0.5935818)","('rail', 0.5362196)","('train', 0.46939993)","('freight', 0.41611123)","('transport', 0.38680017)","('infrastructure', 0.38632807)","('passenger', 0.3602314)","('maintenance', 0.344)","('engineering', 0.33337095)","('service', 0.33218092)"
20,"('dementia', 0.652493)","('alzheimer', 0.503959)","('hospice', 0.41182166)","('caregiver', 0.36223423)","('carers', 0.3303132)","('healthcare', 0.31176537)","('health', 0.31123865)","('care', 0.3104233)","('manage', 0.28714317)","('hospital', 0.28713378)"
21,"('antibiotic', 0.57400435)","('antimicrobial', 0.567874)","('pathogen', 0.47773713)","('prebiotic', 0.46174085)","('bacterial', 0.4471302)","('prebiotics', 0.4428802)","('infection', 0.44069993)","('microbiota', 0.42921883)","('bacteria', 0.41552928)","('mrsa', 0.40462062)"
22,"('rehabilitation', 0.5345714)","('stroke', 0.47475204)","('physiotherapy', 0.38574448)","('recovery', 0.34701908)","('clinical', 0.32518327)","('service', 0.30458167)","('hospital', 0.3005182)","('neurological', 0.2854014)","('medical', 0.27491295)","('specialist', 0.27001283)"
23,"('diet', 0.49501687)","('nutrition', 0.47924438)","('obesity', 0.47684544)","('sugar', 0.46210217)","('dietary', 0.4531243)","('health', 0.41070598)","('obese', 0.41042215)","('diabetes', 0.40465403)","('nutritional', 0.37777793)","('healthy', 0.37111136)"
24,"('malaria', 0.61522514)","('mosquito', 0.45284796)","('insecticide', 0.40118808)","('antimalarial', 0.38975668)","('dengue', 0.35101762)","('prevention', 0.34886628)","('parasite', 0.33868787)","('burkina', 0.32885584)","('saharan', 0.32827175)","('endemic', 0.32594842)"
25,"('cancer', 0.45222694)","('chemotherapy', 0.39206427)","('malignancy', 0.38802093)","('tumour', 0.36598253)","('clinical', 0.3525241)","('colonoscopy', 0.33733088)","('fda', 0.33345503)","('chemo', 0.32733023)","('biopsy', 0.31240147)","('adenoma', 0.3065296)"
26,"('hiv', 0.64894545)","('antiretroviral', 0.5467836)","('immunodeficiency', 0.53083557)","('infect', 0.36712158)","('healthcare', 0.30640423)","('vulnerable', 0.3021193)","('prophylaxis', 0.2887566)","('infection', 0.28681087)","('partner', 0.27946138)","('provision', 0.27853948)"
27,"('pollution', 0.6105566)","('pollutant', 0.43534282)","('aerosol', 0.43411824)","('environmental', 0.41861218)","('air', 0.39695913)","('mitigation', 0.39123154)","('respiratory', 0.37012222)","('airborne', 0.368338)","('environment', 0.36361066)","('health', 0.3623708)"
28,"('clinical', 0.47957033)","('treatment', 0.43311474)","('incurable', 0.43208218)","('disease', 0.42012674)","('therapeutic', 0.41567022)","('lysosomal', 0.39253047)","('gene', 0.3642714)","('therapy', 0.35525063)","('syndrome', 0.32098818)","('haemophilia', 0.30392236)"
29,"('aeroengine', 0.5551188)","('engine', 0.52222556)","('turbine', 0.5088551)","('aero', 0.49311933)","('royce', 0.4586041)","('aircraft', 0.45741725)","('aerospace', 0.44882417)","('aerodynamics', 0.4473291)","('turbofan', 0.4438)","('compressor', 0.4350438)"
30,"('diabetes', 0.5029247)","('insulin', 0.46079925)","('diabetic', 0.43844917)","('glucose', 0.34754705)","('screening', 0.32138985)","('clinician', 0.31852335)","('hyperglycaemic', 0.30711484)","('healthcare', 0.284769)","('clinical', 0.26781029)","('subtypes', 0.26190886)"
31,"('cybersecurity', 0.75398993)","('cyberattacks', 0.58222574)","('cybercrime', 0.5758976)","('security', 0.5437404)","('cyber', 0.48733917)","('vulnerability', 0.4105361)","('secure', 0.41022635)","('malware', 0.39211947)","('attack', 0.38262326)","('threat', 0.37715852)"
32,"('camera', 0.5358168)","('vision', 0.5059658)","('software', 0.45171303)","('recognition', 0.4298675)","('hardware', 0.41715145)","('visual', 0.40846694)","('cctv', 0.40430665)","('mapping', 0.40283704)","('surveillance', 0.38181555)","('view', 0.38146985)"
33,"('pain', 0.43333355)","('healthcare', 0.41781166)","('osteoarthritis', 0.41504255)","('rehabilitation', 0.40765625)","('health', 0.39846516)","('arthritis', 0.38123703)","('patient', 0.34847146)","('clinical', 0.345806)","('disability', 0.33572537)","('healthtalk', 0.33444393)"
34,"('copd', 0.55014414)","('inhaler', 0.5032998)","('asthma', 0.49332952)","('asthmatic', 0.48655027)","('inhale', 0.44326636)","('lung', 0.43580747)","('pulmonary', 0.43511033)","('respiratory', 0.39884713)","('inhalation', 0.3487565)","('prescribed', 0.326459)"
35,"('produce', 0.5254568)","('production', 0.5087929)","('biotechnology', 0.481421)","('manufacturing', 0.47078618)","('industrial', 0.47038805)","('aquaculture', 0.46550593)","('cultivation', 0.4488064)","('fermentation', 0.43859613)","('feedstock', 0.43054074)","('company', 0.42345846)"
36,"('veterinary', 0.5240675)","('veterinarian', 0.39946744)","('animal', 0.38320646)","('collar', 0.37063664)","('poultry', 0.36690432)","('dog', 0.32066262)","('feline', 0.30916256)","('farm', 0.30821434)","('rspca', 0.3040793)","('pet', 0.30238938)"
37,"('nuclear', 0.5481061)","('reactor', 0.5096719)","('chernobyl', 0.4612733)","('radioactive', 0.44038713)","('software', 0.3656506)","('radioactivity', 0.3448704)","('radiation', 0.34304154)","('radionuclides', 0.32660848)","('radionuclide', 0.31442684)","('degradation', 0.31294)"
38,"('industrial', 0.5503625)","('manufacturing', 0.5315285)","('production', 0.46387994)","('alloy', 0.45624116)","('foundry', 0.44392323)","('aluminium', 0.4401601)","('automotive', 0.42039174)","('manufacture', 0.40511227)","('refiner', 0.40148968)","('wafer', 0.37108004)"
39,"('software', 0.5322188)","('apps', 0.5095974)","('developer', 0.49253947)","('compiler', 0.476483)","('application', 0.46772677)","('program', 0.46084625)","('java', 0.45371485)","('middleware', 0.44201612)","('code', 0.43234783)","('sap', 0.41780695)"
40,"('dental', 0.64745307)","('dentistry', 0.6245742)","('dentist', 0.58783793)","('tooth', 0.4991317)","('oral', 0.46293083)","('periodontitis', 0.44369513)","('periodontal', 0.43888554)","('caries', 0.4376685)","('gum', 0.39594406)","('clinical', 0.3843581)"
41,"('robot', 0.5608679)","('robotics', 0.55589914)","('robotic', 0.5412517)","('automation', 0.47227734)","('autonomous', 0.46368688)","('mechatronics', 0.46227574)","('technological', 0.42888594)","('industrial', 0.4086535)","('workforce', 0.3874587)","('intelligence', 0.3764583)"
42,"('drug', 0.5255791)","('opium', 0.47304648)","('heroin', 0.46669087)","('psychoactive', 0.42262423)","('fentanyl', 0.4073561)","('opioid', 0.4050685)","('substance', 0.38606167)","('addiction', 0.37988132)","('enforcement', 0.36209238)","('psychostimulants', 0.33643395)"
43,"('safety', 0.4876122)","('fire', 0.459567)","('security', 0.4122745)","('civilian', 0.37665248)","('nra', 0.37462926)","('safer', 0.35678318)","('personnel', 0.34606692)","('aviation', 0.33769792)","('evacuation', 0.32952744)","('military', 0.32837307)"
44,"('audio', 0.6657484)","('voicebase', 0.50427824)","('acoustic', 0.50260615)","('music', 0.49735415)","('microphone', 0.49485072)","('sound', 0.49087122)","('studio', 0.48351902)","('headphone', 0.45716238)","('voice', 0.4521709)","('instrument', 0.41621608)"
45,"('regulatory', 0.49952155)","('toxicity', 0.45526332)","('chemical', 0.44017798)","('pesticide', 0.40081418)","('contamination', 0.37793362)","('regulation', 0.3761074)","('harmful', 0.36604422)","('safety', 0.3657918)","('risk', 0.35396248)","('environmental', 0.35016266)"
46,"('oncology', 0.45780435)","('cancer', 0.40700144)","('pharmaceutical', 0.37264246)","('inhibitor', 0.3638343)","('therapeutic', 0.3549263)","('tumour', 0.35151392)","('polymerase', 0.34332344)","('parp', 0.3272434)","('treatment', 0.32500455)","('clinical', 0.30678114)"
47,"('curriculum', 0.52452433)","('educational', 0.48801443)","('software', 0.4595732)","('student', 0.43542546)","('program', 0.4352472)","('computer', 0.42045414)","('hardware', 0.4187429)","('ict', 0.40680093)","('engineering', 0.40034813)","('platform', 0.39901602)"
48,"('fracture', 0.38881224)","('femoral', 0.38091984)","('osteopathic', 0.37131065)","('osteoporotic', 0.36385855)","('osteoporosis', 0.34546855)","('osteopathy', 0.3181116)","('hip', 0.31023163)","('bone', 0.29495656)","('trial', 0.29352456)","('medical', 0.28253698)"
49,"('mathematics', 0.70430535)","('mathematician', 0.63292086)","('mathematical', 0.6000489)","('math', 0.5970936)","('teacher', 0.40512112)","('school', 0.37803137)","('teach', 0.3755412)","('curriculum', 0.35368085)","('lecture', 0.3528495)","('student', 0.35200292)"
50,"('forecaster', 0.5642244)","('meteorological', 0.5364387)","('forecast', 0.5354915)","('forecasting', 0.5235834)","('climate', 0.47772038)","('weather', 0.47591856)","('meteorologist', 0.4224078)","('prediction', 0.36044425)","('tornado', 0.3033694)","('thermospheric', 0.29286814)"
51,"('transplantation', 0.56731665)","('transplant', 0.5043776)","('donor', 0.4578427)","('transfusion', 0.37387216)","('liver', 0.36641547)","('organox', 0.36282107)","('haemodialysis', 0.3326481)","('organ', 0.33172935)","('dialysis', 0.3304419)","('kidney', 0.32669824)"
52,"('quantum', 0.58840513)","('cryptographer', 0.3756706)","('semiconductor', 0.36256027)","('sussex', 0.325567)","('silicon', 0.32348466)","('venture', 0.3178652)","('commercialisation', 0.31760943)","('patent', 0.3145973)","('qub', 0.3133666)","('photonic', 0.30907202)"
53,"('tobacco', 0.57429516)","('nicotine', 0.5253118)","('smoking', 0.51572025)","('cigarette', 0.50849473)","('smoker', 0.47323132)","('smoke', 0.43194634)","('health', 0.38152903)","('legislation', 0.36855555)","('regulation', 0.36353135)","('vaping', 0.36321187)"
54,"('health', 0.40943873)","('hospital', 0.37791365)","('parent', 0.34770274)","('rcts', 0.3407859)","('family', 0.33729815)","('childhood', 0.3324062)","('safety', 0.31125426)","('illness', 0.3047772)","('prevention', 0.2980082)","('child', 0.29490513)"
55,"('banking', 0.53145003)","('bank', 0.4932003)","('finance', 0.45749217)","('risk', 0.34834495)","('market', 0.34197086)","('investment', 0.3284669)","('prudential', 0.3243782)","('methodology', 0.32091922)","('barclays', 0.30544224)","('liquidity', 0.3018537)"
56,"('discoverability', 0.5136065)","('discovery', 0.4969012)","('datasets', 0.4855529)","('provenance', 0.4570406)","('ontology', 0.4489885)","('rdf', 0.41555718)","('semantic', 0.41291332)","('collaborative', 0.40057677)","('library', 0.3907703)","('enterprise', 0.39070094)"
