topic_id,0,1,2,3,4,5,6,7,8,9
10,"('parliament', 0.5402002)","('parliamentary', 0.48995328)","('referendum', 0.47417095)","('legislation', 0.47223464)","('parliamentarian', 0.4629386)","('legislative', 0.45117036)","('electoral', 0.4503932)","('election', 0.4005797)","('voting', 0.37924442)","('deliberation', 0.37265936)"
11,"('banking', 0.5457961)","('bank', 0.50809693)","('macroeconomic', 0.43866706)","('monetary', 0.42209113)","('economist', 0.3928728)","('market', 0.38480347)","('liquidity', 0.36982155)","('macroprudential', 0.33857095)","('economy', 0.3384353)","('depositor', 0.33244312)"
12,"('polling', 0.574412)","('voter', 0.49529427)","('election', 0.4872958)","('electoral', 0.47024494)","('political', 0.47011662)","('councillor', 0.44604117)","('parliament', 0.42965278)","('parliamentary', 0.42736524)","('vote', 0.4255858)","('politics', 0.42553318)"
13,"('finance', 0.49879193)","('banking', 0.48148268)","('accounting', 0.47945577)","('investor', 0.45825595)","('enterprise', 0.4520906)","('investment', 0.4329369)","('portfolio', 0.41621995)","('equity', 0.40154195)","('microfinance', 0.40040982)","('pension', 0.39326882)"
14,"('gender', 0.48779094)","('empowerment', 0.43884617)","('female', 0.40437198)","('leadership', 0.39389277)","('organisational', 0.36928344)","('discrimination', 0.36640888)","('woman', 0.35957405)","('diversity', 0.3550052)","('lgbt', 0.35335007)","('transgender', 0.3382401)"
15,"('migrant', 0.6247928)","('immigration', 0.5773527)","('migration', 0.57268906)","('refugee', 0.5483856)","('migratory', 0.53888017)","('asylum', 0.38847625)","('ethnic', 0.37049177)","('brexit', 0.36789858)","('traveller', 0.3264019)","('transition', 0.32414022)"
16,"('labour', 0.54228973)","('union', 0.5066227)","('employment', 0.49281454)","('employer', 0.47370356)","('workplace', 0.45458263)","('jobseekers', 0.4250744)","('employability', 0.41576216)","('worker', 0.40825552)","('bargaining', 0.40460056)","('employee', 0.37010425)"
17,"('healthcare', 0.51228625)","('medical', 0.5069923)","('hospital', 0.4633654)","('clinical', 0.4440562)","('patient', 0.3955115)","('health', 0.3860572)","('doctor', 0.3836308)","('carers', 0.35396862)","('leadership', 0.34102124)","('hospice', 0.33257338)"
18,"('compliance', 0.48941088)","('accountability', 0.4546319)","('ngo', 0.40149486)","('tribunal', 0.3850022)","('advocacy', 0.37889355)","('obligation', 0.37535536)","('discrimination', 0.37303492)","('accountable', 0.37156755)","('entitlement', 0.3628748)","('institution', 0.3382864)"
19,"('terrorism', 0.59997475)","('cybersecurity', 0.5358905)","('threat', 0.531586)","('terrorist', 0.5189531)","('extremism', 0.47356611)","('security', 0.47314596)","('protect', 0.4424268)","('defence', 0.43327436)","('attack', 0.43131566)","('mitigate', 0.4019441)"
20,"('peacebuilding', 0.6085743)","('conflict', 0.47537774)","('peaceforce', 0.45568234)","('ngo', 0.45156777)","('peace', 0.43833116)","('humanitarian', 0.43184185)","('diplomacy', 0.40962374)","('reconciliation', 0.39033896)","('unicef', 0.3823291)","('violence', 0.37724215)"
21,"('rehabilitative', 0.50519866)","('prison', 0.49555886)","('incarcerate', 0.4620803)","('prisoner', 0.45588225)","('convict', 0.44318432)","('inmate', 0.42811146)","('probation', 0.4257276)","('rehabilitation', 0.42233413)","('imprisonment', 0.40746307)","('detention', 0.38837886)"
22,"('leadership', 0.531432)","('servant', 0.4516918)","('organisational', 0.4354059)","('agency', 0.42388442)","('leader', 0.41626406)","('competency', 0.4071275)","('managerial', 0.4034266)","('service', 0.37484455)","('manager', 0.36672932)","('communication', 0.34840834)"
23,"('disaster', 0.50950766)","('resilience', 0.45078528)","('tsunami', 0.43811053)","('risk', 0.3994554)","('resilient', 0.39870498)","('vulnerability', 0.37811488)","('flood', 0.3624831)","('earthquake', 0.33576134)","('emergency', 0.33020818)","('accountability', 0.3228719)"
24,"('meal', 0.46896613)","('food', 0.467893)","('catering', 0.44519138)","('agriculture', 0.42029363)","('hunger', 0.37263793)","('sustainable', 0.36945245)","('eat', 0.36833453)","('consumer', 0.34234038)","('meat', 0.33748353)","('feed', 0.33376148)"
25,"('violence', 0.44270813)","('assault', 0.43341178)","('victim', 0.40369403)","('lgbtq', 0.4027111)","('victimisation', 0.39357945)","('abuse', 0.38714665)","('justice', 0.37206)","('safeguard', 0.37190545)","('perpetrator', 0.36776507)","('violent', 0.36272737)"
26,"('housing', 0.5930805)","('residential', 0.5279863)","('tenancy', 0.523439)","('accommodation', 0.4433918)","('tenant', 0.43716884)","('redevelopment', 0.4217748)","('dwelling', 0.40074223)","('rent', 0.3905202)","('landlord', 0.3853766)","('house', 0.38371587)"
27,"('poverty', 0.62150013)","('welfare', 0.4697926)","('ngo', 0.43159214)","('wealth', 0.414982)","('poorest', 0.4122372)","('poor', 0.40517294)","('sustainable', 0.39509207)","('poorer', 0.38453352)","('empowerment', 0.3781557)","('pension', 0.37584656)"
28,"('merger', 0.6379438)","('procurement', 0.4641568)","('regulatory', 0.45569104)","('competition', 0.4303795)","('market', 0.41753668)","('merge', 0.41501367)","('innovation', 0.37869927)","('regulation', 0.36324376)","('legislation', 0.35922682)","('innovate', 0.34947753)"
29,"('regulatory', 0.57547224)","('regulate', 0.46586335)","('demand', 0.465335)","('consumer', 0.43576145)","('utility', 0.43313894)","('market', 0.429737)","('pricing', 0.41180706)","('regulator', 0.4046129)","('consumption', 0.37581873)","('revenue', 0.37580845)"
30,"('admission', 0.50497204)","('student', 0.46998587)","('undergraduate', 0.426089)","('applicant', 0.419083)","('participation', 0.41136456)","('educational', 0.3939607)","('attainment', 0.39335155)","('institution', 0.3723067)","('graduate', 0.3712329)","('socioeconomic', 0.3615084)"
31,"('poverty', 0.5803141)","('income', 0.45426562)","('expenditure', 0.38544184)","('affordability', 0.36387575)","('census', 0.36104405)","('housing', 0.35294756)","('budget', 0.33865798)","('household', 0.3353681)","('demographic', 0.33428377)","('deprivation', 0.32841897)"
32,"('taxation', 0.6363443)","('tax', 0.608758)","('taxpayer', 0.5249109)","('fiscal', 0.48562914)","('exemption', 0.389403)","('revenue', 0.3883515)","('income', 0.38730234)","('audit', 0.37627882)","('parliament', 0.35267395)","('federal', 0.34994042)"
33,"('constabulary', 0.624509)","('police', 0.54446995)","('officer', 0.53964615)","('constable', 0.53738236)","('uniformed', 0.3529914)","('conduct', 0.34988767)","('leadership', 0.33763373)","('recruit', 0.3321927)","('workforce', 0.33163953)","('operationalises', 0.32596397)"
34,"('slavery', 0.616086)","('enforcement', 0.31413326)","('labour', 0.3035407)","('procurement', 0.3031258)","('civil', 0.30241925)","('safeguard', 0.29376543)","('compliant', 0.29317775)","('exploitation', 0.28721437)","('responsibility', 0.28177464)","('ngo', 0.28003648)"
35,"('legislation', 0.4853545)","('parliament', 0.41853243)","('regulation', 0.4103595)","('advocate', 0.40158665)","('nato', 0.3975829)","('oversight', 0.3895381)","('disinformation', 0.38127106)","('journalist', 0.37888187)","('agency', 0.37501836)","('ngo', 0.3639443)"
36,"('tariff', 0.5077436)","('brexit', 0.41208884)","('economy', 0.40429193)","('negotiation', 0.391863)","('commodity', 0.3747468)","('import', 0.3686074)","('export', 0.36310023)","('industrial', 0.35153943)","('finance', 0.3260054)","('labour', 0.324453)"
37,"('disability', 0.68030715)","('disabled', 0.409092)","('employment', 0.40640298)","('employer', 0.3792464)","('apprenticeship', 0.34978294)","('wellbeing', 0.33677435)","('pension', 0.33425388)","('worker', 0.32611257)","('inclusive', 0.32064813)","('employee', 0.31656808)"
38,"('vaccination', 0.5096028)","('covid', 0.47766683)","('ebola', 0.47720182)","('pandemic', 0.4724155)","('vaccine', 0.45868126)","('outbreak', 0.45019057)","('epidemic', 0.43981448)","('healthcare', 0.43314534)","('bioethics', 0.43176982)","('health', 0.42881662)"
