topic_id,0,1,2,3,4,5,6,7,8,9
30,"('casualty', 0.37395948)","('safety', 0.37019777)","('accident', 0.2930318)","('traffic', 0.2778178)","('road', 0.2694256)","('driver', 0.26463652)","('vehicle', 0.25809526)","('collision', 0.25459075)","('crash', 0.24267796)","('officer', 0.24104023)"
31,"('dementia', 0.55666876)","('alzheimer', 0.45670652)","('cognitive', 0.26270244)","('carers', 0.2624222)","('amnesia', 0.24902098)","('care', 0.23187235)","('health', 0.20890024)","('volunteer', 0.18397973)","('living', 0.18127105)","('reminiscence', 0.17647366)"
32,"('lgbtq', 0.6549118)","('lgbt', 0.6272871)","('lgbtqia', 0.5538628)","('queer', 0.534044)","('transgender', 0.4511104)","('sexuality', 0.44333857)","('homosexual', 0.41730946)","('lesbian', 0.41147697)","('homosexuality', 0.39650416)","('homophobia', 0.3629351)"
33,"('climate', 0.4520682)","('climatejust', 0.43996912)","('environment', 0.31232083)","('environmental', 0.28906783)","('vulnerable', 0.2842973)","('mitigation', 0.2827562)","('resilience', 0.2809935)","('meteorological', 0.27912042)","('flood', 0.26509324)","('drought', 0.2590371)"
34,"('safeguard', 0.34334973)","('abuse', 0.33989096)","('child', 0.33028156)","('violence', 0.32109493)","('vulnerable', 0.29309118)","('offender', 0.29263955)","('offence', 0.28971753)","('youth', 0.28339842)","('parent', 0.26679492)","('csa', 0.2572698)"
35,"('literacy', 0.49183974)","('reader', 0.3557217)","('reading', 0.35458332)","('dyslexia', 0.3402391)","('comprehension', 0.30933)","('cognitive', 0.30299848)","('read', 0.25823492)","('educational', 0.2503234)","('curriculum', 0.24477619)","('educator', 0.23030072)"
36,"('transport', 0.4590541)","('mobility', 0.39102083)","('logistics', 0.36010563)","('infrastructure', 0.33891115)","('traffic', 0.30785537)","('travel', 0.29323247)","('freight', 0.28863454)","('sustainability', 0.27867362)","('vehicle', 0.26321277)","('road', 0.26137146)"
37,"('postgraduate', 0.36420026)","('vocational', 0.3497709)","('qualification', 0.34427157)","('applicant', 0.34145784)","('admission', 0.34117147)","('apprenticeship', 0.3402698)","('participation', 0.31818753)","('multilevel', 0.30405062)","('student', 0.2945474)","('undergraduate', 0.28345084)"
38,"('disaster', 0.424667)","('resilience', 0.36865062)","('humanitarian', 0.33388323)","('tsunami', 0.3173694)","('resilient', 0.31345406)","('earthquake', 0.31167722)","('landslide', 0.3025247)","('risk', 0.28884983)","('infrastructure', 0.287453)","('flood', 0.28507906)"
39,"('fitness', 0.43167287)","('health', 0.37495995)","('sedentary', 0.37231594)","('smarthealth', 0.36897004)","('exercise', 0.3676517)","('cardiovascular', 0.32991004)","('obesity', 0.31865087)","('healthy', 0.28438392)","('overweight', 0.26232007)","('diet', 0.25456133)"
40,"('wildlife', 0.51822025)","('biodiversity', 0.50137234)","('conservation', 0.42433435)","('ecosystem', 0.41186443)","('habitat', 0.40590194)","('iucn', 0.38988507)","('wilderness', 0.34786862)","('harvest', 0.33691466)","('landscape', 0.3299156)","('nature', 0.32261407)"
41,"('accountability', 0.2898119)","('governance', 0.28560746)","('law', 0.257526)","('oversight', 0.25331363)","('protect', 0.25182045)","('hric', 0.2486265)","('security', 0.24326828)","('police', 0.23186281)","('surveillance', 0.22939968)","('military', 0.21435875)"
42,"('obesity', 0.44413137)","('nutrition', 0.3569842)","('fitness', 0.35088322)","('health', 0.32605958)","('diet', 0.31303436)","('unhealthy', 0.28999126)","('healthy', 0.2897449)","('childhood', 0.27279186)","('child', 0.27181268)","('adolescent', 0.25031957)"
43,"('autism', 0.5572287)","('autistic', 0.43397397)","('autistica', 0.40280667)","('disability', 0.3900097)","('adhd', 0.30920488)","('syndrome', 0.2712772)","('clinical', 0.2665175)","('diagnosis', 0.24776399)","('disorder', 0.23661077)","('therapy', 0.22546583)"
44,"('holocaust', 0.5579922)","('auschwitz', 0.4643137)","('genocide', 0.3932233)","('nuremberg', 0.38725302)","('nazi', 0.37655854)","('nazism', 0.3549979)","('commemoration', 0.34940043)","('jewish', 0.2860241)","('jew', 0.2836661)","('persecution', 0.27798963)"
45,"('recruitment', 0.3757677)","('gender', 0.32159644)","('diversity', 0.30700135)","('leadership', 0.28756908)","('female', 0.28393897)","('discrimination', 0.2698964)","('woman', 0.25788575)","('board', 0.2473067)","('senior', 0.23873334)","('leader', 0.22913644)"
46,"('athlete', 0.42579216)","('athletics', 0.40520003)","('endurance', 0.40396655)","('triathletes', 0.38643578)","('olympic', 0.35180217)","('olympics', 0.3470621)","('triathlon', 0.34020787)","('exercise', 0.33094573)","('paralympic', 0.324202)","('rehabilitation', 0.32257283)"
47,"('linguistic', 0.41215172)","('corpus', 0.40380552)","('linguistics', 0.39899778)","('linguist', 0.38568765)","('multilingualism', 0.38063866)","('language', 0.33969998)","('intercultural', 0.3060884)","('english', 0.28487718)","('dialect', 0.28415748)","('translator', 0.28273588)"
48,"('fijian', 0.46245748)","('indigenous', 0.42753142)","('fiji', 0.42644516)","('repatriation', 0.34922123)","('oceania', 0.3491621)","('archaeology', 0.34807003)","('archaeological', 0.33067906)","('anthropology', 0.3270517)","('tribe', 0.31324756)","('colonial', 0.3052909)"
49,"('dietary', 0.4459817)","('nutrition', 0.40657365)","('food', 0.39972252)","('meal', 0.3934666)","('hunger', 0.35072556)","('diet', 0.34486443)","('agriculture', 0.3304214)","('vegetable', 0.31293166)","('agricultural', 0.30482018)","('meat', 0.30080867)"
50,"('slavery', 0.48226696)","('slave', 0.41109383)","('legacy', 0.24762833)","('enslave', 0.21758324)","('balch', 0.20896962)","('wilberforce', 0.18943173)","('labour', 0.16921976)","('exploitation', 0.16095898)","('modern', 0.1608134)","('bale', 0.15343386)"
51,"('housing', 0.5024607)","('residential', 0.4216516)","('tenancy', 0.40450323)","('rent', 0.353418)","('homelessness', 0.33077484)","('tenant', 0.3190469)","('affordability', 0.3121333)","('mortgage', 0.31185082)","('neighbourhood', 0.30912963)","('landlord', 0.30458257)"
52,"('slavery', 0.41422972)","('afrikan', 0.39650315)","('african', 0.39039123)","('racial', 0.37314278)","('colonialism', 0.36090368)","('racism', 0.34958833)","('ethnic', 0.34729892)","('slave', 0.3455991)","('race', 0.34473675)","('colonial', 0.32231253)"
53,"('shakespearean', 0.5441959)","('shakespeare', 0.54208076)","('hamlet', 0.39186996)","('theatre', 0.33966568)","('stratford', 0.3089667)","('macbeth', 0.2846629)","('theatrical', 0.25998166)","('audience', 0.25938648)","('performer', 0.25616023)","('stage', 0.24014871)"
54,"('town', 0.34326452)","('urban', 0.3277579)","('neighbourhood', 0.3138855)","('housing', 0.31277612)","('city', 0.29448897)","('participation', 0.28326356)","('manchester', 0.2805574)","('millington', 0.26541492)","('street', 0.25813058)","('mayor', 0.25033188)"
55,"('taxation', 0.447496)","('tax', 0.42613792)","('income', 0.34600785)","('taxpayer', 0.336546)","('fiscal', 0.33496702)","('parliament', 0.2399369)","('revenue', 0.2223472)","('federal', 0.2120018)","('welfare', 0.20756611)","('reform', 0.2012167)"
56,"('prostitution', 0.40577477)","('sexuality', 0.31356665)","('sex', 0.30812073)","('hiv', 0.29673442)","('lgbt', 0.296516)","('sexual', 0.28840214)","('sti', 0.2826827)","('sexually', 0.27982077)","('outreach', 0.26875198)","('stigma', 0.26385266)"
57,"('suicidal', 0.46406263)","('suicide', 0.43230945)","('die', 0.19926037)","('cptsd', 0.19554189)","('health', 0.1945368)","('therapy', 0.19252974)","('stress', 0.18998289)","('wellbeing', 0.18867783)","('trauma', 0.1866994)","('death', 0.18523915)"
58,"('tariff', 0.36825383)","('procurement', 0.30835325)","('trading', 0.30000225)","('brexit', 0.24184436)","('wto', 0.24158344)","('economy', 0.2386625)","('negotiation', 0.22559753)","('trade', 0.22389078)","('labour', 0.22260453)","('tradesift', 0.22239706)"
59,"('coach', 0.43465677)","('mentor', 0.34460267)","('athlete', 0.33436608)","('sport', 0.2971732)","('competency', 0.28492534)","('gymnastics', 0.26319343)","('educator', 0.25759697)","('recruitment', 0.24407479)","('organisational', 0.24398851)","('rugby', 0.2317845)"
60,"('theatre', 0.50978446)","('audience', 0.46007276)","('theatrical', 0.43662798)","('performer', 0.4059267)","('participate', 0.4025575)","('stage', 0.3937645)","('participation', 0.38351414)","('perform', 0.3804434)","('participatory', 0.35373673)","('venue', 0.33750278)"
61,"('dancer', 0.5288054)","('dance', 0.47812927)","('ballet', 0.4189152)","('choreography', 0.3607818)","('choreographer', 0.34290233)","('perform', 0.29848254)","('choreographic', 0.2707269)","('movement', 0.26123965)","('physical', 0.25957274)","('performer', 0.25231504)"
62,"('gaelic', 0.63965815)","('irish', 0.49518353)","('scottish', 0.48944122)","('celtic', 0.47645447)","('gael', 0.4305411)","('macleod', 0.39746308)","('welsh', 0.38219553)","('ireland', 0.35109997)","('highland', 0.33755243)","('scotland', 0.33755183)"
63,"('lebanese', 0.4745623)","('lebanon', 0.47394595)","('beirut', 0.4707532)","('palestinian', 0.46603316)","('palestine', 0.42756099)","('arab', 0.4104025)","('syrian', 0.4025957)","('israeli', 0.3769257)","('syria', 0.37250417)","('israel', 0.3381313)"
64,"('theatre', 0.5227479)","('playwright', 0.48173195)","('theatrical', 0.43334353)","('audience', 0.36647463)","('stage', 0.33906364)","('drama', 0.298525)","('perform', 0.28409123)","('play', 0.27159047)","('writer', 0.265694)","('actor', 0.25866497)"
65,"('agriculture', 0.5018957)","('agricultural', 0.4896564)","('farmer', 0.4473794)","('livestock', 0.4057169)","('farm', 0.3805979)","('subsistence', 0.35044712)","('maize', 0.32816005)","('crop', 0.31361824)","('rural', 0.31129718)","('livelihood', 0.29711306)"
66,"('classroom', 0.37075186)","('educational', 0.34425396)","('curriculum', 0.30826098)","('school', 0.30154306)","('student', 0.2730807)","('educationally', 0.26585117)","('achievement', 0.264184)","('teacher', 0.23673053)","('pupil', 0.23198718)","('segregation', 0.22889832)"
67,"('merger', 0.40601122)","('merge', 0.27785087)","('market', 0.26206264)","('competition', 0.24245381)","('corporate', 0.2399317)","('equity', 0.23899955)","('cartel', 0.22943515)","('corplink', 0.2244791)","('shareholder', 0.21854046)","('firm', 0.21436909)"
68,"('poverty', 0.5011705)","('income', 0.34212965)","('deprivation', 0.33716807)","('livelihood', 0.3281175)","('poorest', 0.28777644)","('poor', 0.26455364)","('unicef', 0.26317644)","('household', 0.24571195)","('sustainable', 0.23521185)","('ngo', 0.23005098)"
69,"('youth', 0.56362665)","('young', 0.3576991)","('teenager', 0.34816456)","('participation', 0.304989)","('grassroots', 0.2754374)","('qualitative', 0.27166164)","('participatory', 0.26631296)","('transition', 0.23044679)","('discourse', 0.22157043)","('educational', 0.21468633)"
70,"('parliament', 0.39936215)","('legislation', 0.39223924)","('legislative', 0.37176514)","('parliamentary', 0.35931084)","('constitutional', 0.34273618)","('constitution', 0.33147144)","('referendum', 0.2962188)","('judicial', 0.29575115)","('intergovernmental', 0.27247873)","('amendment', 0.2569925)"
-1,"('volunteer', 0.18300405)","('rural', 0.1828997)","('individual', 0.16699688)","('audience', 0.16315314)","('civil', 0.15076762)","('charity', 0.15005009)","('language', 0.14572379)","('information', 0.13799241)","('raise', 0.12576818)","('challenge', 0.1161067)"
71,"('crime', 0.31128532)","('criminal', 0.30912888)","('victim', 0.295093)","('police', 0.28871676)","('justice', 0.28675115)","('gang', 0.2811612)","('offender', 0.2779753)","('offence', 0.26785725)","('violence', 0.2669689)","('safeguard', 0.24139252)"
72,"('pedagogical', 0.39019832)","('educator', 0.38092256)","('literacy', 0.37355065)","('educational', 0.36611766)","('curriculum', 0.35790172)","('classroom', 0.35777456)","('pedagogy', 0.3450176)","('learner', 0.33491415)","('teach', 0.33028376)","('student', 0.32997572)"
73,"('banking', 0.27433583)","('consumer', 0.26494876)","('regulatory', 0.25981665)","('legislation', 0.25371397)","('market', 0.24448651)","('regulation', 0.22476238)","('merger', 0.22123834)","('bank', 0.21625146)","('european', 0.20781946)","('parliament', 0.19704784)"
74,"('sustainability', 0.40240502)","('infrastructure', 0.37692267)","('sustainable', 0.371826)","('environment', 0.36810663)","('ecological', 0.35465854)","('environmental', 0.34924203)","('flood', 0.32073063)","('pollution', 0.30299455)","('wetland', 0.29199904)","('landscape', 0.28820032)"
75,"('theatre', 0.43288836)","('playwright', 0.3890983)","('audience', 0.3296974)","('performer', 0.32100618)","('perform', 0.31002158)","('shakespeare', 0.3096276)","('literature', 0.3056255)","('stage', 0.30408794)","('literary', 0.26413643)","('drama', 0.23834243)"
76,"('organisational', 0.39062965)","('corporate', 0.29950958)","('manage', 0.2802348)","('strategic', 0.27442953)","('firm', 0.2630309)","('consultancy', 0.2610426)","('executive', 0.25217798)","('accounting', 0.24250756)","('company', 0.23636903)","('competency', 0.22778344)"
77,"('health', 0.35440195)","('exercise', 0.34047502)","('chronic', 0.33492875)","('clinical', 0.32785285)","('medical', 0.29138723)","('healthcare', 0.26623568)","('healthy', 0.24963969)","('physical', 0.24490328)","('cardiovascular', 0.2419055)","('clinician', 0.23428746)"
78,"('health', 0.3021768)","('neurodevelopmental', 0.29327977)","('depression', 0.28674507)","('therapy', 0.26925802)","('bipolar', 0.2522878)","('mental', 0.2477076)","('psychological', 0.24759862)","('anxiety', 0.24669106)","('wellbeing', 0.24551655)","('childhood', 0.24463123)"
79,"('ideology', 0.27502334)","('brexit', 0.25231588)","('diverse', 0.23912707)","('german', 0.2191005)","('labour', 0.19883735)","('war', 0.19566795)","('contemporary', 0.1953943)","('britain', 0.19292274)","('webster', 0.19119917)","('poland', 0.18677768)"
80,"('roman', 0.37184256)","('antiquity', 0.3713997)","('ancient', 0.29938778)","('archaeological', 0.26260024)","('archaeology', 0.26141375)","('greek', 0.26118207)","('rome', 0.25851333)","('modern', 0.24078788)","('contemporary', 0.23257513)","('century', 0.18815452)"
81,"('peruvian', 0.4606197)","('peru', 0.44274208)","('colombian', 0.31421787)","('andean', 0.3111547)","('indigenous', 0.30696002)","('rica', 0.3068555)","('spanish', 0.29537714)","('chilean', 0.2713136)","('nicaragua', 0.26921833)","('latin', 0.2520886)"
82,"('abortion', 0.48059177)","('surrogate', 0.3181563)","('legislation', 0.31493878)","('parliament', 0.28645855)","('conception', 0.28099126)","('pregnancy', 0.26739168)","('reform', 0.25962344)","('reproductive', 0.25761285)","('bioethics', 0.2547007)","('ireland', 0.24940911)"
83,"('youth', 0.39657032)","('childhood', 0.39057478)","('intergenerational', 0.34594923)","('child', 0.33218312)","('literacy', 0.32049114)","('parent', 0.2926833)","('participation', 0.28807643)","('impairment', 0.28479224)","('young', 0.2810757)","('disability', 0.27250665)"
84,"('scottish', 0.37757587)","('highland', 0.36186457)","('land', 0.3529546)","('scotland', 0.34844714)","('landowner', 0.33709103)","('ulster', 0.311972)","('estate', 0.29726437)","('edinburgh', 0.25740433)","('dundee', 0.24929917)","('referendum', 0.24703774)"
85,"('empowerment', 0.4030605)","('ngo', 0.34378943)","('gender', 0.34153324)","('uganda', 0.2981239)","('misogyny', 0.29176968)","('violence', 0.28830248)","('female', 0.2808396)","('participatory', 0.27389392)","('woman', 0.26672912)","('empower', 0.25971937)"
86,"('ecology', 0.3316934)","('nature', 0.3280433)","('environmental', 0.3152362)","('environment', 0.29878482)","('inspire', 0.29328227)","('health', 0.29175502)","('landscape', 0.28927636)","('literature', 0.28316605)","('anthropocene', 0.26850593)","('wellbeing', 0.25642812)"
87,"('fatherhood', 0.39920315)","('adoption', 0.36517996)","('parental', 0.3527844)","('parent', 0.32990593)","('motherhood', 0.31660935)","('gendered', 0.2874121)","('gender', 0.27789238)","('parliamentary', 0.27789173)","('parliament', 0.2776506)","('father', 0.2639563)"
88,"('welfare', 0.3304661)","('scottish', 0.28637785)","('voluntary', 0.27096948)","('scotland', 0.26489884)","('sssl', 0.24457616)","('parliament', 0.23316154)","('glasgow', 0.22623017)","('poverty', 0.21538086)","('exemption', 0.20736691)","('parliamentary', 0.20376638)"
89,"('nuclear', 0.5394273)","('uranium', 0.3986112)","('reactor', 0.37940854)","('radioactive', 0.36768812)","('atomic', 0.2902975)","('nato', 0.23674071)","('disarmament', 0.23277077)","('submarine', 0.23257081)","('radiation', 0.22919463)","('disposal', 0.22839336)"
90,"('welsh', 0.5577013)","('corpus', 0.35339582)","('language', 0.31093627)","('speech', 0.30781054)","('english', 0.28525627)","('speak', 0.27806956)","('irish', 0.25870526)","('cardiff', 0.23583186)","('bangor', 0.21232378)","('cymraeg', 0.20706376)"
91,"('indigenous', 0.447097)","('aboriginal', 0.4012973)","('tribunal', 0.30666798)","('kampala', 0.2736627)","('legislation', 0.27334434)","('african', 0.27113557)","('africa', 0.2679408)","('land', 0.26325017)","('ethiopia', 0.2559929)","('namibian', 0.2508328)"
92,"('pension', 0.52558434)","('pensioner', 0.49904275)","('retirement', 0.39371875)","('investment', 0.2590839)","('portfolio', 0.2545383)","('annuity', 0.2434955)","('trustee', 0.23820387)","('investor', 0.21386549)","('finance', 0.20263457)","('reinsurance', 0.19366795)"
93,"('manchester', 0.37372285)","('lincolnshire', 0.33641624)","('lancashire', 0.31284136)","('memorial', 0.2609782)","('building', 0.25536737)","('architect', 0.25286043)","('sheffield', 0.24768841)","('preston', 0.24389692)","('urban', 0.2292329)","('portsmouth', 0.22607496)"
94,"('homelessness', 0.58044463)","('homeless', 0.57186854)","('shelter', 0.38711053)","('housing', 0.3316466)","('charity', 0.30904478)","('street', 0.23024103)","('prison', 0.22860318)","('loneliness', 0.22513634)","('accommodation', 0.22297302)","('campaign', 0.20746024)"
95,"('tibetan', 0.5654464)","('tibet', 0.52618945)","('caste', 0.32015455)","('dalits', 0.29635605)","('buddhist', 0.2872719)","('diaspora', 0.28168654)","('dharamshala', 0.27402547)","('activist', 0.25986367)","('buddhism', 0.25666124)","('sikh', 0.25435838)"
